src_Artist_2877,src_Religious-Organisation_2170
src_Event_881,src_Geographical-Feature_4106
src_Minister_97,src_Structure_993
src_Religious-Order_1090,src_Management-Organisation_1517
src_Minister_1560,src_Conductor_3873
src_Foreign-Minister_3529,src_Stereotype-Group_490
src_Dramaturge_1017,src_FuzzyTemporalInterval_1170
src_Ship_772,src_Fictional-Person_1112
src_Legislation_329,src_Politician_1582
src_Politician_4798,src_University_4879
src_Commodity_1813,src_Geographical-Region_1715
src_Ship_1614,src_Psychologist_528
src_Economic-Process_2935,src_Water_2910
src_Country_4655,src_Person-Role_1919
src_Trades-Unionist_1792,src_Natural-Object_730
src_Period_266,src_Conceptual-Object_115
src_Ship_1636,src_Cathedral_4000
src_Secular-Movement_2397,src_Public-Oration_2730
src_VicodiOI_2784,src_Religious-Community_1214
src_Political-Region_95,src_Psychologist_4759
src_Business-Leader_1463,src_Stereotype-Group_1690
src_Secular-Leader_121,src_Religious-Organisation_1454
src_Cultural-Organisation_4160,src_Building_1862
src_Intellectual-Construct_254,src_Trades-Union_588
src_Philanthropist_3401,src_Ideology_2683
src_Secular-Movement_2883,src_Time-Dependent_3257
src_Period-in-Office_4607,src_Monastery_687
src_Queen_4575,src_Church-Reformer_1487
src_Disaster_3643,src_Church-Reformer_3729
src_Abbey_3275,src_Functionary_4690
src_Field-of-Knowledge_1150,src_City_961
src_Fictional-Event_2667,src_Jurist_2943
src_Artefact_2540,src_Building_1891
src_Technical-Scientific-Advance_3,src_Actor_1599
src_Journal_1637,src_Theologian_522
src_Disaster_291,src_Uprising_4883
src_Sultan_487,src_Economic-Symbol_4174
src_Intra-State-Group_291,src_TemporalInterval_4495
src_International-Organisation_3109,src_Party_3200
src_Legislation_4686,src_Religious-Ideology_2432
src_Military-Organisation_4810,src_Battle_2011
src_Astronaut_1307,src_Entertainer_408
src_Governmental-Organisation_3574,src_Uprising_2819
src_FuzzyTemporalInterval_4575,src_Geographer_4174
src_Time-Dependent_3503,src_Event_2918
src_Political-Region_1187,src_Election_2297
src_Abstract-Notion_4537,src_Clothing_4511
src_Party_4084,src_Category_2444
src_Criminal_878,src_Ideology_2192
src_Journalist_4501,src_Sculpture_4568
src_Philanthropist_4702,src_Party_1061
src_Leader_390,src_Liturgical-Object_4486
src_Diplomat_4960,src_Fictional-Person_2957
src_Governmental-Organisation_2800,src_Cultural-Organisation_1092
src_Landmark_4302,src_Period-in-Office_3522
src_Fictional-Person_3447,src_Organisation_4093
src_Church_829,src_Period-in-Office_3597
src_Stereotype-Group_1670,src_Liturgical-Object_2475
src_Person_130,src_Military-Person_2005
src_War_757,src_Discoverer_4223
src_Other-Religious-Leader_1141,src_Pollution_4599
src_Secular-Leader_2942,src_Head-of-State_4700
src_Journalist_3361,src_Board_1900
src_Geographer_3627,src_Military-Person_4753
src_Cleric_3385,src_Organisation_4423
src_Trades-Unionist_1002,src_Religious-Organisation_1365
src_FuzzyTemporalInterval_1261,src_Foreign-Minister_2702
src_Event_1680,src_Professor_131
src_Social-Stratum_698,src_Geographical-Discovery_3975
src_Organisation_1505,src_Sportsman_1854
src_Economic-Process_3029,src_National-Symbol_3706
src_Sculpture_2422,src_Object_4099
src_Philanthropist_4792,src_Architect_2962
src_Writing_2316,src_Functionary_3387
src_Illness_4747,src_Scientific-Instrument_2573
src_Individual_275,src_Functionary_3096
src_Geographer_4644,src_Meeting_1049
src_Church-Reformer_868,src_Religious-Organisation_3292
src_Pollution_3590,src_Landmark_447
src_Artist_3010,src_Person-Role_575
src_Theologian_1726,src_Piece-of-Music_4594
src_Country_2809,src_Head-of-State_2888
src_Relic_2432,src_Other-Religious-Leader_1966
src_Landmark_2090,src_Emperor_2424
src_Board_1974,src_Philosopher_2467
src_Environment_2436,src_Liturgical-Object_580
src_Geographical-Discovery_753,src_International-Organisation_144
src_Environment_3036,src_Theologian_3081
src_Astronaut_85,src_Train_2234
src_Armament_4838,src_Artist_2152
src_Commodity_1129,src_Foreign-Minister_3060
src_Scientific-Instrument_2400,src_Management-Organisation_1401
src_Period-in-Office_2748,src_Fictional-Person_1879
src_Church_3829,src_Badge_4817
src_Professor_1369,src_War_3041
src_Painter_208,src_Religious-Leader_4838
src_Management-Organisation_2819,src_City_3951
src_Other-Religious-Person_676,src_Life-Event_3887
src_Event_4865,src_Cultural-Organisation_3613
src_Religious-Organisation_2107,src_Building_3502
src_Animal_3691,src_Structure_777
src_War_2611,src_Food_2351
src_Animal_778,src_Artistic-Style_2677
src_Jurist_17,src_Trades-Unionist_1656
src_Social-Stratum_4163,src_Dancer_3220
src_Time-Dependent_2970,src_Jurist_3105
src_Life-Event_2244,src_Church-Reformer_1562
src_Legislation_309,src_Educational-Organisation_1763
src_Church_2061,src_Treaty_3974
src_Language_4322,src_Category_2274
src_University_4416,src_Artistic-Movement_778
src_Intellectual-Construct_797,src_Journal_1853
src_Management-Organisation_82,src_Event_278
src_Religious-Ideology_4451,src_Representative-Institution_3330
src_Armament_463,src_Language_1794
src_Trade-Association_2018,src_Book_700
src_Water_4880,src_Journalist_1938
src_Monastery_1637,src_Role_1991
src_Sportsman_4160,src_Population-Movement_2625
src_Trial_1838,src_Entertainer_2864
src_Representative-Institution_4306,src_Idea_3001
src_Election_106,src_Jurist_1383
src_Business-Leader_4029,src_Location-Part-Relation_1335
src_Religious-Practice_4720,src_Abbey_1662
src_Actor_480,src_Educational-Organisation_4257
src_Writing_4593,src_Economic-Enterprise_4313
src_Author_2173,src_Religious-Order_3553
src_Actor_2497,src_Field-of-Knowledge_1797
src_Water_4633,src_Illness_3881
src_Conceptual-Object_4156,src_Jurist_1083
src_Natural-Object_4602,src_Idea_1710
src_Settlement_3305,src_Leader_4507
src_Piece-of-Music_1759,src_Pollution_1590
src_Sculptor_1938,src_Religious-Order_459
src_Clothing_2603,src_Painter_1196
src_Clothing_4770,src_Intellectual-Movement_2688
src_Religious-Leader_2522,src_Time-Dependent_4769
src_King_3533,src_Religious-Movement_4993
src_Public-Oration_538,src_Badge_4322
src_Military-Person_1154,src_Water_1777
src_Actor_2179,src_International-Organisation_230
src_Non-Military-Conflict_4084,src_Role_2419
src_Religious-Ideology_3615,src_Economic-Organisation_3582
src_VicodiOI_3332,src_Scientific-Instrument_3101
src_Cultural-Organisation_1602,src_Inventor_1237
src_Journalist_3872,src_Relic_1031
src_Economic-Symbol_4442,src_Head-of-Government_4344
src_Secular-Ideology_1351,src_Pastime_2299
src_Ecclesiarch_3991,src_Sultan_3389
src_Religious-Symbol_3946,src_Water_2844
src_Legislation_1732,src_Sportsman_2453
src_Entertainer_3388,src_Category_4321
src_Economist_420,src_Secular-Ideology_651
src_War_659,src_FuzzyTemporalInterval_4816
src_Scandal_4477,src_Composer_2228
src_Flavour_4044,src_Painter_4709
src_Scientist_2856,src_International-Alliance_4022
src_Battle_202,src_Role_378
src_Military-Person_4222,src_Relic_2411
src_Illness_1646,src_Newspaper_3998
src_Public-Oration_4508,src_Jurist_1333
src_Painter_2880,src_Cleric_2833
src_Actor_3151,src_Vehicle_4945
src_Disease_3124,src_Religious-Organisation_283
src_Scientific-Instrument_920,src_Object_4510
src_Engineer_446,src_Geographical-Discovery_1042
src_Battle_273,src_Economic-Organisation_3549
src_Political-Organisation_1862,src_Psychologist_1042
src_Idea_3638,src_Philanthropist_1672
src_Composer_1428,src_Dancer_1740
src_Organisation_3229,src_Church_2276
src_Period_4869,src_Time_4738
src_City_1005,src_Trial_4225
src_Food_1642,src_Cathedral_3286
src_Ritual_2378,src_Symbol_3014
src_Art-Form_4736,src_Religious-Organisation_792
src_Theologian_3799,src_Artist_3967
src_Monastery_4474,src_Uprising_4031
src_Head-of-Government_450,src_Economist_4585
src_Representative-Institution_3601,src_FuzzyTemporalInterval_1356
src_Newspaper_67,src_Political-Symbol_3418
src_Discoverer_2236,src_Conceptual-Object_4108
src_Relic_2452,src_Scandal_1403
src_Discoverer_335,src_Settlement_420
src_Business-Leader_1250,src_Professor_1455
src_Disaster_832,src_Military-Organisation_653
src_Symbol_3506,src_Monastery_3347
src_Commodity_796,src_Stereotype-Group_1071
src_Economic-Process_116,src_Trade-Association_1886
src_Political-Organisation_4510,src_Head-of-State_1535
src_International-Organisation_3163,src_FuzzyTemporalInterval_928
src_Religious-Symbol_2449,src_Cultural-Agreement_283
src_Role_1707,src_Ethnic-Group_1020
src_International-Organisation_3936,src_Pope_4570
src_Astronaut_3121,src_Measurable-Trend_463
src_Church_676,src_Politician_2110
src_Non-Military-Conflict_3422,src_Ethnic-Group_304
src_Country_3357,src_Prince_3171
src_Book_1292,src_Train_2872
src_Educational-Organisation_4519,src_Saint_1719
src_Location-Part-Relation_4310,src_Election_305
src_Head-of-State_4631,src_Geographer_2642
src_Philanthropist_1908,src_Fictional-Event_321
src_Landmark_2883,src_City_1189
src_Religious-Symbol_1644,src_Time_4989
src_Inventor_2181,src_Water_708
src_Newspaper_2114,src_Ship_880
src_Political-Region_2640,src_Newspaper_4454
src_Flavour_2608,src_Meeting_4291
src_Country_2409,src_Artist_4385
src_Measurable-Trend_3862,src_Composer_2940
src_Landmark_711,src_Magnate_1976
src_Psychologist_3179,src_Economic-Process_3033
src_Sultan_2634,src_Film-Maker_3606
src_Population-Movement_4593,src_Trades-Union_2307
src_Management-Organisation_1479,src_National-Symbol_570
src_Crime_3436,src_Period-in-Office_3438
src_Conceptual-Object_4506,src_Water_811
src_Ideology_3691,src_Military-Organisation_4333
src_Other-Religious-Person_1945,src_Role_4155
src_Cultural-Agreement_2677,src_Location_3568
src_Building_1768,src_Conceptual-Object_4686
src_Language_4357,src_Geographical-Region_2039
src_Party_4839,src_Business-Leader_1073
src_Monastery_2406,src_Scandal_1829
src_Secular-Movement_1157,src_FuzzyTemporalInterval_3797
src_Measurable-Trend_4023,src_Business-Leader_4423
src_Stereotype-Group_1616,src_Jurist_707
src_National-Symbol_256,src_Train_349
src_Economic-Symbol_3962,src_Period_4479
src_Period_1003,src_Time-Dependent-Relation_4086
src_Artistic-Movement_2933,src_Armament_2798
src_Time_4587,src_Fictional-Event_4589
src_Election_3303,src_War_1066
src_Technical-Scientific-Advance_1911,src_Minister_3000
src_Liturgical-Object_3583,src_Disaster_2138
src_Political-Symbol_3567,src_Measurable-Trend_1005
src_Crime_3509,src_Political-Organisation_4660
src_Fictional-Event_3846,src_Film-Maker_524
src_Settlement_4285,src_Liturgical-Object_613
src_Conductor_1662,src_Piece-of-Music_706
src_Social-Stratum_3212,src_Geographical-Discovery_221
src_Geographer_102,src_Scandal_2818
src_Food_3337,src_Publisher_286
src_Church-Reformer_3335,src_Trades-Union_4643
src_Train_1029,src_Emperor_3483
src_Ecclesiarch_1874,src_Other-Religious-Person_103
src_Time_3811,src_Person_4027
src_Person-Role_355,src_University_2015
src_Architect_4848,src_Party_1636
src_Art-Form_3017,src_Philosopher_1145
src_Train_2227,src_Foreign-Minister_2306
src_Intellectual-Movement_4995,src_FuzzyTemporalInterval_1380
src_Diplomat_4597,src_Relic_3527
src_Illness_4851,src_Head-of-State_1480
src_Philanthropist_122,src_Other-Religious-Leader_26
src_Category_4503,src_Relic_2057
src_Clerical-Leader_3102,src_Physician_3091
src_Life-Event_4786,src_Religious-Leader_2642
src_Uprising_4241,src_Individual_2346
src_Economist_2727,src_Sculptor_3748
src_Secular-Leader_2539,src_Scandal_917
src_Village_4158,src_Sultan_70
src_Economic-Symbol_4951,src_Military-Person_1680
src_Astronaut_4332,src_Work-of-Art_276
src_Economic-Enterprise_3180,src_Language_3804
src_Educational-Organisation_4703,src_Landmark_145
src_Natural-Object_694,src_Language_3410
src_Time-Dependent_3367,src_Relic_4486
src_Scientist_3505,src_Book_3615
src_Election_190,src_Period_4763
src_Trades-Union_2206,src_Military-Organisation_3376
src_Leader_336,src_Environment_1499
src_Management-Organisation_4788,src_Trial_3740
src_Creator_675,src_Clerical-Leader_4898
src_Pastime_1944,src_Church_1495
src_Sculptor_3528,src_Magnate_1879
src_Religious-Ideology_1996,src_Conceptual-Object_1851
src_Intellectual-Construct_4088,src_Artistic-Style_1244
src_Person_4555,src_Settlement_1006
src_Religious-Leader_4223,src_Animal_4819
src_Artistic-Style_539,src_Trades-Union_3248
src_Disease_2795,src_Cultural-Organisation_4944
src_Head-of-State_2001,src_Ideology_3563
src_Building_3893,src_Animal_3107
src_Writing_4280,src_Political-Symbol_1955
src_Economic-Symbol_486,src_Astronaut_1133
src_Cathedral_1122,src_Commodity_4198
src_King_2827,src_Idea_3287
src_Other-Religious-Person_1452,src_Entertainer_4859
src_Dynasty_3562,src_Sculptor_416
src_Life-Event_2470,src_Economic-Symbol_2260
src_Theologian_3610,src_Functionary_2438
src_Fictional-Person_3808,src_Public-Oration_1517
src_Minister_4190,src_Time_1897
src_Work-of-Art_3526,src_Film-Maker_1604
src_Time-Dependent-Relation_330,src_Object_2476
src_Election_317,src_Role_3537
src_Leader_4572,src_Sculptor_2109
src_Religious-Symbol_2091,src_Train_2701
src_War_4028,src_International-Alliance_1211
src_Religious-Leader_3106,src_Treaty_244
src_Fictional-Event_1515,src_Artefact_1117
src_Dramaturge_3572,src_Ideology_3365
src_Politician_3431,src_Building_2150
src_Emperor_2560,src_Structure_438
src_Intellectual-Construct_2565,src_FuzzyTemporalInterval_605
src_Field-of-Knowledge_195,src_Church-Reformer_1946
src_Secular-Movement_1709,src_Period_238
src_Meeting_3544,src_Sultan_4308
src_Period-in-Office_554,src_Sculpture_4756
src_International-Alliance_2800,src_Painter_2035
src_Religious-Leader_4959,src_Sultan_985
src_Piece-of-Music_2274,src_Educational-Organisation_4710
src_Flavour_3826,src_Military-Person_2729
src_Disease_4828,src_Sculptor_4071
src_King_1611,src_Settlement_1293
src_Building_4959,src_Flavour_178
src_Ecclesiarch_1110,src_Intellectual-Construct_4787
src_Theologian_166,src_Time-Dependent-Relation_2452
src_Governmental-Organisation_3956,src_Geographer_4680
src_Abstract-Notion_3991,src_Economic-Symbol_2454
src_Artistic-Style_646,src_VicodiOI_4512
src_Foreign-Minister_2888,src_Structure_3048
src_Intellectual-Construct_1426,src_Professor_194
src_Actor_2210,src_Astronaut_2744
src_Head-of-Government_315,src_Journalist_4470
src_Ecclesiarch_4697,src_Food_3707
src_Crime_1908,src_Badge_3600
src_Cathedral_1370,src_Cultural-Organisation_3184
src_Ecclesiarch_1957,src_Head-of-Government_2292
src_Artistic-Style_3307,src_Ship_2986
src_Masonic-Lodge_3788,src_Religious-Order_2505
src_Writing_1047,src_Religious-Order_2940
src_Party_1157,src_University_2041
src_Saint_1279,src_International-Alliance_1540
src_Event_1922,src_Masonic-Lodge_3396
src_Location_1104,src_Emperor_1698
src_Disaster_2507,src_Trial_1802
src_Painter_2531,src_Journalist_2936
src_Political-Region_1951,src_VicodiOI_960
src_Criminal_3744,src_FuzzyTemporalInterval_4241
src_Art-Form_1688,src_Fictional-Person_4759
src_Inventor_594,src_Village_2715
src_League_811,src_Disaster_2738
src_Artistic-Movement_749,src_Non-Military-Conflict_4327
src_Life-Event_3909,src_Head-of-State_4461
src_Vehicle_4915,src_Art-Form_133
src_Work-of-Art_3726,src_Uprising_769
src_Cleric_4458,src_Professor_2715
src_Musician_793,src_Organisation_4196
src_Natural-Object_3422,src_Location_2109
src_Population-Movement_4538,src_Actor_1851
src_Ship_701,src_Election_4523
src_Church_990,src_University_4346
src_Representative-Institution_1782,src_Location-Part-Relation_4439
src_Political-Organisation_2542,src_Technical-Scientific-Advance_440
src_Commodity_705,src_Location_4606
src_Train_1395,src_Ideology_4054
src_Pope_4633,src_Liturgical-Object_3668
src_Intellectual-Movement_2099,src_Political-Organisation_4526
src_Movement_2396,src_Scientific-Instrument_3370
src_Representative-Institution_2850,src_Painter_1429
src_Life-Event_3105,src_Vehicle_2690
src_Work-of-Art_2306,src_Trade-Association_1427
src_Philosopher_4552,src_Saint_3406
src_Commodity_227,src_City_159
src_Role_2877,src_Creator_4902
src_Book_3586,src_Population-Movement_925
src_Social-Stratum_781,src_Publisher_3609
src_Trades-Union_1798,src_Crime_3322
src_Queen_672,src_Vehicle_2360
src_Trade-Association_3310,src_Newspaper_2612
src_FuzzyTemporalInterval_2237,src_Religious-Ideology_1632
src_Physician_164,src_Fictional-Person_292
src_Jurist_3632,src_Professor_4830
src_Head-of-State_1812,src_VicodiOI_1565
src_Sportsman_998,src_FuzzyTemporalInterval_1162
src_Art-Form_2117,src_Fictional-Person_2756
src_Uprising_3750,src_Functionary_1622
src_Pollution_4366,src_Conductor_1591
src_Actor_4842,src_Military-Unit_2214
src_Church_1698,src_Person_1192
src_Relic_4292,src_Book_2760
src_Field-of-Knowledge_1636,src_Physician_3457
src_Dynasty_4457,src_Film-Maker_1123
src_Armament_3067,src_Crime_1271
src_Landmark_3536,src_Artist_4937
src_Settlement_39,src_Meeting_1609
src_Water_4700,src_Life-Event_4062
src_Person-Role_2921,src_Trade-Association_1208
src_Movement_3965,src_Theologian_4584
src_Author_150,src_Business-Leader_2950
src_Composer_2779,src_Language_4071
src_Politician_3476,src_Economic-Process_3769
src_Foreign-Minister_3339,src_Pope_4628
src_Artefact_3571,src_Economic-Organisation_1102
src_Head-of-State_966,src_Scandal_883
src_Crime_533,src_Newspaper_2552
src_Social-Stratum_4377,src_Queen_1250
src_Landmark_103,src_Settlement_4256
src_Work-of-Art_591,src_Dynasty_370
src_Fictional-Person_4213,src_Election_4140
src_Journalist_2544,src_University_827
src_VicodiOI_41,src_Battle_3618
src_Economic-Process_102,src_Uprising_2417
src_Geographical-Discovery_3827,src_Trial_11
src_Scientific-Instrument_594,src_Religious-Community_699
src_Scandal_1345,src_Journalist_1562
src_Dynasty_2130,src_Representative-Institution_4392
src_Ethnic-Group_897,src_Dramaturge_4061
src_Commodity_3494,src_Intellectual-Movement_4442
src_Disaster_74,src_King_1568
src_Geographical-Region_3638,src_Clothing_2452
src_Physician_1582,src_League_1030
src_Secular-Movement_4093,src_National-Symbol_3325
