src_Book_313,src_Philosopher_4452
src_Badge_2618,src_Artist_1152
src_Organisation_2995,src_Religious-Organisation_1388
src_Location-Part-Relation_1435,src_Scientist_4802
src_Artist_612,src_National-Symbol_1587
src_Geographical-Discovery_909,src_Scientist_4454
src_Scandal_49,src_Time-Dependent_1529
src_Scientist_3523,src_Ideology_2269
src_Painter_197,src_Religious-Symbol_3159
src_Fictional-Event_2928,src_Magnate_2720
src_Film-Maker_30,src_Philosopher_3915
src_Art-Form_4715,src_Conceptual-Object_4038
src_Environment_866,src_Author_2471
src_Relic_2108,src_Entertainer_908
src_Armament_2907,src_Illness_3199
src_Legislation_4204,src_Scandal_748
src_Economic-Process_4611,src_Clothing_3993
src_National-Symbol_288,src_Ethnic-Group_3049
src_Environment_1920,src_Relic_2828
src_Military-Organisation_2231,src_Politician_3359
src_Train_4064,src_Uprising_1683
src_Movement_4303,src_Liturgical-Object_989
src_Public-Oration_3733,src_Landmark_4513
src_Non-Military-Conflict_1339,src_International-Alliance_156
src_Pollution_3595,src_Time-Dependent-Relation_661
src_Life-Event_1767,src_Location_374
src_Role_1940,src_Dancer_1437
src_Abbey_273,src_Scientific-Instrument_2881
src_Building_4634,src_Scandal_2900
src_Uprising_4538,src_Painter_3164
src_Secular-Movement_2525,src_Engineer_2117
src_Emperor_2539,src_National-Symbol_1127
src_Educational-Organisation_3488,src_Battle_207
src_Location_4992,src_Period-in-Office_2556
src_FuzzyTemporalInterval_2288,src_Economist_465
src_League_4296,src_Ship_706
src_Head-of-State_2412,src_Economic-Organisation_2292
src_Military-Organisation_1634,src_Political-Symbol_94
src_Organisation_1349,src_Building_3478
src_Location-Part-Relation_1512,src_Crime_3209
src_Badge_4447,src_Treaty_3131
src_Ship_199,src_Saint_3471
src_Organisation_3094,src_City_4755
src_Legislation_1261,src_Movement_3204
src_Jurist_562,src_Film-Maker_3617
src_Sculpture_2769,src_War_3110
src_Conductor_2331,src_Social-Group_2352
src_Technical-Scientific-Advance_4159,src_Emperor_1944
src_Crime_3708,src_Village_813
src_Philosopher_3161,src_Cleric_4618
src_Cultural-Agreement_1595,src_Political-Symbol_3834
src_Journalist_350,src_Disease_3339
src_Ecclesiarch_2343,src_Stereotype-Group_382
src_Sportsman_4822,src_Symbol_1065
src_Political-Region_3049,src_Masonic-Lodge_4551
src_Individual_2986,src_Environment_294
src_Artistic-Movement_2667,src_City_4170
src_Symbol_3088,src_Other-Religious-Leader_378
src_Landmark_1515,src_Composer_4215
src_Artistic-Movement_2486,src_Actor_2085
src_Period_4368,src_Piece-of-Music_4623
src_Writing_3626,src_Economic-Organisation_4555
src_Religious-Symbol_1715,src_Military-Organisation_839
src_Religious-Symbol_3152,src_King_439
src_Water_7,src_Category_2253
src_Business-Leader_4658,src_Discoverer_4299
src_Geographical-Region_4898,src_Field-of-Knowledge_167
src_Artist_2401,src_Relic_3276
src_Architect_1945,src_Physician_2481
src_Magnate_2995,src_Relic_864
src_Trade-Association_3007,src_Sultan_3781
src_Religious-Organisation_466,src_Disease_2216
src_Minister_4182,src_Time-Dependent-Relation_4250
src_Artistic-Style_1643,src_Uprising_920
src_Military-Organisation_3747,src_War_1631
src_Life-Event_2635,src_Time-Dependent_212
src_International-Alliance_2262,src_Population-Movement_1382
src_Location-Part-Relation_1124,src_Time-Dependent-Relation_4691
src_Foreign-Minister_839,src_Period_2123
src_Discoverer_3734,src_Geographical-Feature_29
src_Architect_4234,src_Time_1837
src_Artistic-Style_4917,src_Prince_1334
src_Ecclesiarch_3171,src_Pollution_3825
src_University_73,src_Prince_1106
src_Head-of-State_4250,src_King_252
src_Masonic-Lodge_4177,src_Board_545
src_Conceptual-Object_3280,src_Commodity_1967
src_Scientific-Instrument_4055,src_Trade-Association_4242
src_Time-Dependent-Relation_4032,src_TemporalInterval_466
src_Non-Military-Conflict_2358,src_Physician_2393
src_International-Alliance_3798,src_Minister_1187
src_Object_3062,src_Sculptor_3570
src_Period_4939,src_Functionary_4158
src_Trades-Union_1726,src_Head-of-Government_917
src_Art-Form_758,src_Religious-Symbol_4524
src_Pollution_1697,src_Creator_506
src_Astronaut_3491,src_Professor_2357
src_Minister_3521,src_Population-Movement_3836
src_Period-in-Office_4472,src_Movement_4880
src_International-Organisation_4311,src_Journal_2544
src_Trade-Association_59,src_Military-Organisation_3335
src_National-Symbol_2480,src_Ideology_1124
src_Cultural-Organisation_3573,src_Animal_4182
src_FuzzyTemporalInterval_4400,src_Social-Stratum_3162
src_Dramaturge_3209,src_Engineer_4779
src_Uprising_523,src_Water_3124
src_Diplomat_3276,src_Time-Dependent_1525
src_League_2886,src_Fictional-Event_4967
src_Symbol_2214,src_Musician_3950
src_Geographical-Region_642,src_Time-Dependent_3578
src_Cultural-Organisation_536,src_League_4234
src_Sculpture_953,src_Dancer_3334
src_Secular-Ideology_2436,src_Relic_2734
src_Language_3983,src_Head-of-Government_1429
src_Creator_2360,src_Water_1724
src_Representative-Institution_2529,src_Non-Military-Conflict_1004
src_Writing_1010,src_Conceptual-Object_2692
src_Masonic-Lodge_2025,src_Commodity_4130
src_Political-Symbol_972,src_Other-Religious-Person_2370
src_Prince_4567,src_Author_2985
src_Badge_465,src_Technical-Scientific-Advance_1940
src_VicodiOI_1521,src_Period-in-Office_2610
src_Ecclesiarch_4862,src_Person-Role_2106
src_Economic-Process_11,src_Trades-Union_2547
src_Artistic-Style_3849,src_Religious-Symbol_2710
src_Artist_791,src_Creator_1498
src_Secular-Movement_141,src_Minister_1548
src_Water_3566,src_Landmark_24
src_Astronaut_948,src_Field-of-Knowledge_1744
src_Symbol_4149,src_Criminal_3072
src_Queen_1051,src_Head-of-Government_4588
src_Publisher_89,src_Journalist_3271
src_Minister_3289,src_Psychologist_1617
src_Population-Movement_2306,src_Religious-Organisation_2939
src_Time-Dependent-Relation_2487,src_Movement_4802
src_Diplomat_2003,src_Journalist_3830
src_Dramaturge_32,src_Composer_502
src_Clerical-Leader_2920,src_Train_4602
src_Structure_2914,src_Public-Oration_4429
src_International-Organisation_3462,src_Architect_4085
src_Pope_1412,src_Person_2991
src_Symbol_3093,src_Commodity_1948
src_Criminal_4789,src_Time-Dependent-Relation_2602
src_League_1233,src_Role_608
src_Intellectual-Movement_1491,src_Masonic-Lodge_3195
src_Disease_636,src_Intellectual-Construct_670
src_Political-Symbol_1609,src_Painting_4161
src_Commodity_2142,src_Ethnic-Group_664
src_Period-in-Office_758,src_Time-Dependent-Relation_4558
src_Actor_4885,src_Political-Symbol_4615
src_Musician_1605,src_National-Symbol_95
src_Secular-Ideology_4532,src_Theologian_386
src_Jurist_3903,src_Jurist_681
src_League_1655,src_League_4478
src_Clothing_2418,src_Time-Dependent-Relation_2380
src_Writing_405,src_Train_3141
src_Cultural-Organisation_3221,src_Time-Dependent-Relation_2153
src_Trial_3205,src_Time_1120
src_Church_609,src_Church-Reformer_2429
src_Water_2265,src_Religious-Order_2080
src_Religious-Organisation_3073,src_Pollution_126
src_Geographical-Feature_4989,src_Diplomat_3182
src_Political-Region_3514,src_Stereotype-Group_42
src_Physician_1112,src_Organisation_3824
src_Movement_3603,src_Conductor_4013
src_FuzzyTemporalInterval_2337,src_Masonic-Lodge_4957
src_Religious-Order_766,src_League_1193
src_League_498,src_Religious-Community_3445
src_Fictional-Event_428,src_Queen_4484
src_National-Symbol_4833,src_Religious-Order_3331
src_Train_1821,src_Food_3104
src_Technical-Scientific-Advance_3425,src_Pollution_3421
src_Piece-of-Music_741,src_Magnate_3020
src_Musician_517,src_Religious-Symbol_104
src_Event_1215,src_Location_4461
src_Person_4357,src_Movement_2206
src_Political-Organisation_1782,src_Psychologist_3569
src_Political-Organisation_471,src_Writing_3945
src_Commodity_4846,src_Trial_4832
src_Cathedral_4015,src_FuzzyTemporalInterval_4351
src_Object_4231,src_Relic_4811
src_Newspaper_4062,src_Train_3518
src_Psychologist_282,src_Foreign-Minister_1615
src_Jurist_1990,src_Business-Leader_3422
src_Uprising_4777,src_Population-Movement_4992
src_Cathedral_4547,src_Emperor_284
src_Foreign-Minister_154,src_Professor_944
src_Composer_1131,src_Artistic-Style_3099
src_Legislation_3589,src_Author_727
src_Trades-Union_1591,src_Professor_2586
src_Role_3849,src_Symbol_3114
src_Trades-Union_3807,src_Geographical-Discovery_330
src_Scandal_754,src_League_462
src_Individual_993,src_Psychologist_2959
src_Disease_1214,src_Intellectual-Construct_4411
src_Artist_3931,src_Foreign-Minister_4116
src_Language_442,src_Location-Part-Relation_4195
src_Religious-Symbol_1652,src_Religious-Leader_881
src_Conductor_745,src_Period-in-Office_1802
src_Other-Religious-Person_454,src_Field-of-Knowledge_1014
src_Other-Religious-Person_2597,src_Legislation_2773
src_Measurable-Trend_102,src_Military-Unit_3807
src_Badge_2235,src_Time-Dependent_3781
src_Cathedral_2378,src_Other-Religious-Person_3711
src_Election_4915,src_Professor_1147
src_Politician_1921,src_Intellectual-Movement_1710
src_Professor_70,src_Governmental-Organisation_115
src_Clerical-Leader_638,src_Economic-Symbol_4366
src_Head-of-Government_4702,src_Emperor_3691
src_Stereotype-Group_4605,src_Religious-Ideology_2791
src_Other-Religious-Leader_4520,src_Technical-Scientific-Advance_610
src_Physician_3332,src_Cultural-Organisation_1432
src_Fictional-Event_1804,src_Religious-Leader_4275
src_Idea_1395,src_Population-Movement_3207
src_International-Alliance_1067,src_Prince_297
src_Flavour_2692,src_Minister_1061
src_Dramaturge_1760,src_Ship_1986
src_Theologian_3307,src_Minister_4092
src_Meeting_4776,src_Language_1502
src_Newspaper_870,src_Queen_3602
src_Creator_2833,src_Pollution_1855
src_Social-Group_4437,src_Church_2846
src_Actor_3182,src_Measurable-Trend_3913
src_Sculpture_50,src_Cultural-Agreement_2879
src_Cathedral_1296,src_Sculptor_3720
src_Journalist_722,src_Governmental-Organisation_3634
src_Minister_3718,src_Governmental-Organisation_1150
src_Criminal_491,src_Economist_4482
src_Religious-Ideology_2350,src_International-Organisation_2580
src_Musician_3355,src_Cultural-Organisation_3223
src_Governmental-Organisation_4065,src_Sportsman_973
src_FuzzyTemporalInterval_54,src_Meeting_1506
src_Creator_2442,src_FuzzyTemporalInterval_1864
src_Non-Military-Conflict_2920,src_Discoverer_3500
src_Dynasty_4351,src_Field-of-Knowledge_1869
src_Badge_2559,src_Illness_396
src_Train_4918,src_Economic-Enterprise_1844
src_Uprising_1610,src_Commodity_4024
src_University_1289,src_Artist_3235
src_Conductor_724,src_Artistic-Movement_4448
src_Idea_226,src_Politician_2222
src_Sculpture_4905,src_Economist_1031
src_Cathedral_3639,src_Military-Unit_4950
src_Psychologist_3278,src_Foreign-Minister_3371
src_Category_1478,src_Pamphlet_4045
src_Religious-Ideology_3941,src_Masonic-Lodge_4299
src_Religious-Organisation_4025,src_Disease_2518
src_Secular-Leader_2206,src_Functionary_2198
src_Cleric_4747,src_Flavour_4103
src_Religious-Practice_423,src_Pope_1567
src_War_1689,src_Church_399
src_Diplomat_2605,src_Board_860
src_Crime_3218,src_Secular-Leader_3498
src_Cultural-Organisation_3608,src_Scientific-Instrument_532
src_Disease_1951,src_Economic-Organisation_4266
src_Uprising_4442,src_Public-Oration_4271
src_Treaty_1811,src_Journalist_3229
src_City_1560,src_Secular-Movement_1816
src_Population-Movement_2443,src_Object_244
src_Philanthropist_3343,src_Foreign-Minister_3619
src_Party_3070,src_Religious-Community_4735
src_Entertainer_4383,src_Sculpture_1368
src_Entertainer_1413,src_Measurable-Trend_2355
src_Disease_3555,src_Economic-Symbol_3376
src_FuzzyTemporalInterval_1964,src_Sculpture_758
src_Ideology_3991,src_Environment_4573
src_Architect_2815,src_Technical-Scientific-Advance_3471
src_Election_1768,src_Church-Reformer_2908
src_Emperor_3285,src_Head-of-Government_1296
src_Cathedral_3991,src_Geographer_4475
src_Painter_1120,src_Landmark_3734
src_Movement_4870,src_Artist_3461
src_Social-Stratum_4771,src_Technical-Scientific-Advance_4125
src_Piece-of-Music_2840,src_Population-Movement_3658
src_Clerical-Leader_106,src_Artist_1301
src_Artistic-Style_2549,src_Religious-Organisation_2202
src_Political-Region_3620,src_Ritual_2954
src_Population-Movement_2019,src_Population-Movement_1425
src_Jurist_3612,src_Inventor_1605
src_Governmental-Organisation_2485,src_Functionary_2241
src_Leader_4603,src_Creator_3462
src_Badge_4736,src_Educational-Organisation_4669
src_Treaty_1103,src_Ecclesiarch_3675
src_Dynasty_1136,src_Animal_1337
src_Geographical-Region_1543,src_Governmental-Organisation_1559
src_Battle_95,src_Journalist_1597
src_Diplomat_4212,src_Intellectual-Movement_206
src_Location-Part-Relation_2646,src_Food_3017
src_Trade-Association_4370,src_Journalist_789
src_Conductor_4930,src_Category_128
src_Ecclesiarch_3100,src_Liturgical-Object_2428
src_Prince_3160,src_Stereotype-Group_1111
src_Abstract-Notion_4530,src_Scandal_1141
src_Engineer_1536,src_Event_1268
src_Crime_2806,src_Religious-Leader_2716
src_Economic-Symbol_1909,src_Technical-Scientific-Advance_3265
src_Functionary_4946,src_War_3958
src_Stereotype-Group_2506,src_King_4920
src_Ideology_2011,src_Leader_3388
src_Intra-State-Group_4934,src_Philosopher_1254
src_Structure_2905,src_Food_3919
src_Population-Movement_3793,src_League_3609
src_Secular-Movement_924,src_International-Organisation_763
src_Person_2748,src_Engineer_348
src_Minister_1064,src_Other-Religious-Person_3653
src_TemporalInterval_3356,src_Flavour_2064
src_Disaster_2409,src_Musician_159
src_Political-Region_4216,src_Disaster_218
src_Pope_3007,src_Technical-Scientific-Advance_2865
src_Social-Group_2542,src_Trades-Unionist_3874
src_Engineer_3955,src_Secular-Leader_2063
src_Environment_729,src_Religious-Order_4287
src_Cultural-Agreement_1143,src_FuzzyTemporalInterval_2975
src_Film-Maker_3949,src_Prince_1069
src_Politician_1954,src_Queen_3713
src_Commodity_2889,src_Art-Form_1040
src_Sportsman_2665,src_Stereotype-Group_4647
src_Uprising_1403,src_Emperor_4544
src_Educational-Organisation_423,src_Uprising_3708
src_Animal_3703,src_FuzzyTemporalInterval_477
src_Ethnic-Group_3173,src_Measurable-Trend_3727
src_Ecclesiarch_160,src_Individual_1627
src_Art-Form_2330,src_Role_3134
src_Professor_4893,src_Measurable-Trend_1716
src_Treaty_1587,src_Magnate_1541
src_Armament_877,src_Inventor_2970
src_Sculpture_1387,src_Physician_1295
src_Language_1218,src_Person-Role_412
src_Musician_3996,src_Person-Role_2993
src_Musician_546,src_Location_1645
src_Other-Religious-Leader_4452,src_City_2171
src_Minister_4864,src_Newspaper_4898
src_Book_945,src_Creator_4952
src_Emperor_1279,src_Monastery_2610
src_Artistic-Style_2452,src_Pamphlet_1122
src_Economic-Symbol_2719,src_Train_3574
src_Ritual_3297,src_Food_473
src_Life-Event_1029,src_Social-Group_624
src_Artistic-Movement_4365,src_Time-Dependent_1123
src_Dramaturge_2295,src_Settlement_3453
src_Idea_3158,src_Intellectual-Construct_194
src_Work-of-Art_3413,src_Field-of-Knowledge_2173
src_Clothing_4006,src_Relic_3515
src_Commodity_3249,src_Publisher_2463
src_Role_2880,src_Category_699
src_Location-Part-Relation_791,src_Crime_199
src_King_1649,src_Head-of-Government_4410
src_Village_1941,src_Physician_1698
src_Journalist_2352,src_Time_4777
src_Natural-Object_4596,src_Movement_4310
src_Saint_2181,src_Treaty_1101
src_Illness_4836,src_Creator_149
src_Geographical-Region_109,src_Country_1011
src_Time-Dependent-Relation_1995,src_Representative-Institution_848
src_Animal_2444,src_Social-Group_4012
src_Technical-Scientific-Advance_2047,src_Disaster_4253
src_Sultan_3657,src_Business-Leader_4704
src_Armament_246,src_Time_4498
src_Painter_61,src_Trial_4156
src_Emperor_253,src_Secular-Movement_409
src_Economic-Process_3939,src_Individual_766
src_Role_2350,src_Queen_1701
src_Conceptual-Object_4169,src_Language_885
src_Abstract-Notion_575,src_Cultural-Agreement_4345
src_Business-Leader_4950,src_Representative-Institution_627
src_Fictional-Person_2057,src_Management-Organisation_3533
src_Disaster_1241,src_Election_372
src_Astronaut_2583,src_Trades-Unionist_3650
src_Functionary_1056,src_Cathedral_4414
src_Measurable-Trend_4338,src_Vehicle_578
src_Cathedral_3102,src_Professor_1713
src_Intellectual-Movement_1555,src_Scandal_2315
src_Management-Organisation_674,src_Cleric_4854
src_Functionary_1857,src_Social-Group_4267
src_Minister_4175,src_Fictional-Person_874
src_Conceptual-Object_1630,src_Psychologist_4050
src_Religious-Practice_3654,src_Religious-Practice_945
src_Sculptor_1877,src_Landmark_2133
src_Geographical-Feature_813,src_Ship_4581
src_Actor_2670,src_Relic_1398
src_Theologian_4859,src_Book_4838
src_Piece-of-Music_4217,src_Foreign-Minister_2495
src_Sultan_1160,src_Military-Organisation_1472
src_Geographical-Feature_1134,src_Management-Organisation_190
src_Non-Military-Conflict_4625,src_Environment_4898
src_Head-of-Government_2163,src_Artistic-Movement_1335
src_Intra-State-Group_763,src_Queen_2275
src_King_133,src_Military-Organisation_472
src_Ecclesiarch_3515,src_Fictional-Person_2237
src_Astronaut_2588,src_Trades-Unionist_4789
src_University_2587,src_Church_708
src_Fictional-Event_2420,src_Badge_1914
src_Religious-Leader_4799,src_City_3613
src_Philanthropist_4534,src_Painting_767
src_Emperor_3347,src_Governmental-Organisation_2217
src_Queen_747,src_Party_1370
src_Technical-Scientific-Advance_4879,src_Discoverer_225
src_VicodiOI_3649,src_Stereotype-Group_4947
src_Uprising_1355,src_Village_2185
src_Time-Dependent_1554,src_Illness_3369
src_Author_4466,src_Badge_1183
src_Conductor_476,src_Military-Organisation_4319
src_Abbey_2451,src_Educational-Organisation_2666
src_Pollution_4084,src_Religious-Ideology_1411
src_Location_4034,src_Fictional-Person_829
src_Period-in-Office_4225,src_Trial_1155
src_Criminal_2011,src_Intra-State-Group_1395
src_Masonic-Lodge_647,src_Film-Maker_120
src_Time_1431,src_Ritual_1338
src_Relic_1984,src_TemporalInterval_4700
src_Village_4917,src_Religious-Leader_3258
src_Scandal_4836,src_Structure_765
src_Period-in-Office_378,src_Other-Religious-Person_1589
src_Scientist_1154,src_Abbey_1650
src_Author_2904,src_Sculptor_4134
src_Field-of-Knowledge_892,src_Clothing_2714
