src_Religious-Community_4248,src_Sportsman_501
src_Pollution_4018,src_Religious-Leader_2920
src_Saint_742,src_Food_4794
src_Settlement_4911,src_Actor_792
src_Village_869,src_International-Alliance_474
src_Ship_1619,src_International-Alliance_1765
src_Architect_1441,src_Measurable-Trend_2934
src_Life-Event_4662,src_Journalist_3703
src_City_2875,src_Inventor_2089
src_Author_691,src_Cultural-Agreement_4398
src_Military-Organisation_2190,src_Religious-Symbol_3649
src_Object_4653,src_Religious-Ideology_4189
src_Relic_3751,src_Religious-Community_319
src_Religious-Ideology_3770,src_Movement_120
src_Uprising_2686,src_Ethnic-Group_2419
src_Saint_163,src_Church-Reformer_3256
src_Military-Person_2650,src_Time_482
src_Diplomat_3345,src_Economic-Enterprise_4915
src_Sculpture_3064,src_Measurable-Trend_4082
src_Publisher_3049,src_Painting_1446
src_Pope_2829,src_Liturgical-Object_1914
src_Structure_2905,src_Artistic-Movement_573
src_Event_4815,src_Military-Person_2084
src_Political-Symbol_2744,src_Pastime_1783
src_Emperor_1623,src_International-Organisation_4117
src_Economic-Process_4689,src_Journalist_92
src_Illness_3689,src_Trial_1441
src_International-Alliance_3688,src_Composer_112
src_VicodiOI_4729,src_Ethnic-Group_4529
src_Architect_4506,src_Geographical-Feature_3743
src_Sculpture_4311,src_Philanthropist_4166
src_Time-Dependent_3249,src_Trades-Union_1921
src_Person_3868,src_Country_965
src_Trades-Union_2310,src_Natural-Object_1613
src_Conceptual-Object_354,src_Board_3202
src_VicodiOI_3341,src_Political-Organisation_2263
src_FuzzyTemporalInterval_120,src_Politician_1367
src_Cultural-Agreement_2603,src_Political-Organisation_1139
src_Environment_2747,src_Dancer_4892
src_Criminal_3907,src_Art-Form_4441
src_Artistic-Style_4246,src_Religious-Order_3326
src_Religious-Ideology_892,src_Magnate_265
src_Geographical-Discovery_2018,src_Economist_546
src_Painting_764,src_Trial_4398
src_Educational-Organisation_2158,src_Pope_664
src_FuzzyTemporalInterval_2192,src_Astronaut_853
src_Treaty_3935,src_Period-in-Office_4922
src_Architect_3176,src_Location_324
src_Trial_2736,src_Physician_2716
src_Badge_4231,src_Piece-of-Music_1981
src_Cleric_1756,src_Foreign-Minister_4403
src_Publisher_2921,src_Geographical-Feature_4506
src_Educational-Organisation_4870,src_TemporalInterval_4888
src_Dynasty_1707,src_Economic-Symbol_3112
src_Fictional-Event_1495,src_Armament_44
src_Scientific-Instrument_2990,src_Life-Event_1446
src_Train_848,src_Animal_2011
src_Pope_1988,src_Person-Role_588
src_Head-of-Government_2915,src_Artistic-Style_4027
src_Cathedral_1937,src_Head-of-Government_3935
src_Political-Organisation_3453,src_Disaster_3795
src_Structure_3162,src_Work-of-Art_4681
src_Dancer_3103,src_TemporalInterval_3542
src_Business-Leader_337,src_Diplomat_4154
src_Social-Group_4904,src_Vehicle_3583
src_King_294,src_Uprising_860
src_Religious-Order_4620,src_Journal_4085
src_Crime_4879,src_Functionary_1024
src_Writing_4783,src_Monastery_3830
src_Diplomat_441,src_Environment_2835
src_Entertainer_2706,src_Water_2597
src_Functionary_2587,src_Art-Form_1461
src_Book_181,src_Military-Person_3877
src_Other-Religious-Leader_2506,src_Village_1383
src_King_4675,src_Secular-Movement_4813
src_Work-of-Art_4807,src_Time_4010
src_Painting_4024,src_Composer_1787
src_Functionary_4850,src_Religious-Community_3596
src_Disease_109,src_Idea_1227
src_Military-Person_3650,src_Cleric_955
src_Time-Dependent_1387,src_Disease_456
src_Religious-Leader_3810,src_Trades-Unionist_1913
src_Dynasty_3171,src_TemporalInterval_159
src_Disease_4526,src_Intra-State-Group_1224
src_Period_3340,src_City_1176
src_War_187,src_Entertainer_2645
src_Religious-Order_1228,src_Religious-Leader_1862
src_Intellectual-Movement_3738,src_Emperor_256
src_Treaty_1693,src_Painting_4828
src_Person_3404,src_Discoverer_4607
src_Church_385,src_Abbey_4927
src_Trades-Unionist_4839,src_Religious-Symbol_567
src_Art-Form_2926,src_Church_3376
src_Trades-Union_463,src_Cathedral_101
src_Disease_27,src_Criminal_745
src_Technical-Scientific-Advance_3197,src_Movement_1967
src_Sculptor_2832,src_Sportsman_4221
src_Board_2563,src_Economic-Symbol_2437
src_Entertainer_2546,src_Location-Part-Relation_2209
src_Conductor_4694,src_Cultural-Organisation_4795
src_Disease_1444,src_Emperor_3663
src_Head-of-Government_1330,src_Monastery_2966
src_Sculptor_4110,src_Political-Organisation_1968
src_Role_1313,src_Business-Leader_228
src_Religious-Order_3488,src_Ethnic-Group_1023
src_Philanthropist_4060,src_Church_1487
src_Population-Movement_4719,src_Meeting_2930
src_Dramaturge_1111,src_Uprising_2560
src_Ship_2136,src_Professor_4866
src_Economic-Enterprise_1337,src_Religious-Ideology_85
src_Life-Event_4288,src_Public-Oration_1159
src_Dramaturge_4169,src_Pollution_3525
src_Category_1177,src_Film-Maker_1454
src_Newspaper_714,src_Military-Person_4080
src_Psychologist_1983,src_Secular-Ideology_269
src_Monastery_1127,src_Pope_265
src_Piece-of-Music_2150,src_Dynasty_3995
src_King_1063,src_Church_1133
src_Flavour_638,src_Minister_4274
src_Disease_3425,src_Religious-Community_3684
src_Vehicle_663,src_Clerical-Leader_2031
src_Discoverer_4625,src_Building_4029
src_Population-Movement_3525,src_Train_4438
src_Economic-Organisation_3929,src_Piece-of-Music_83
src_Sultan_4564,src_Landmark_1920
src_Professor_3848,src_Food_1756
src_Secular-Movement_4700,src_Location-Part-Relation_3342
src_Other-Religious-Leader_4974,src_Trades-Union_3429
src_Field-of-Knowledge_2085,src_Location_2964
src_Settlement_3501,src_Military-Person_4881
src_Functionary_4340,src_Stereotype-Group_857
src_Organisation_3657,src_Political-Organisation_137
src_Minister_3604,src_Intellectual-Construct_3435
src_Animal_3048,src_Period_3555
src_Person-Role_2757,src_Crime_2997
src_Film-Maker_2691,src_Battle_534
src_Legislation_4273,src_Technical-Scientific-Advance_4763
src_Board_2947,src_Musician_4881
src_Publisher_1497,src_Functionary_978
src_Ecclesiarch_1044,src_Management-Organisation_849
src_Religious-Movement_155,src_Management-Organisation_1194
src_Dramaturge_1828,src_Relic_4953
src_Geographical-Discovery_2559,src_Location_1525
src_Military-Organisation_4772,src_Food_4169
src_Building_2893,src_Prince_4599
src_Natural-Object_3677,src_Disease_3169
src_Cathedral_4344,src_Philanthropist_1637
src_Military-Unit_4772,src_Church_2628
src_Abbey_181,src_Saint_3144
src_Physician_3943,src_Animal_416
src_Economic-Symbol_1932,src_Intra-State-Group_3913
src_Piece-of-Music_165,src_Sculpture_1506
src_Badge_3253,src_Object_4804
src_Person-Role_3754,src_Commodity_2564
src_Scandal_4004,src_Military-Person_983
src_Journal_1680,src_Emperor_4201
src_Criminal_2894,src_Natural-Object_2601
src_Board_301,src_Measurable-Trend_3261
src_Politician_1377,src_Fictional-Person_2525
src_Philosopher_2051,src_Musician_3815
src_Natural-Object_1055,src_International-Organisation_3558
src_Physician_4795,src_Head-of-State_1423
src_King_747,src_Psychologist_2523
src_Composer_3561,src_Uprising_4034
src_Building_4545,src_Geographical-Discovery_4946
src_Trades-Union_3403,src_Disease_3715
src_Intellectual-Construct_3146,src_Trades-Unionist_1806
src_International-Organisation_1137,src_Geographer_2266
src_Ideology_2917,src_Geographical-Discovery_818
src_VicodiOI_1046,src_Religious-Movement_1670
src_Dynasty_1175,src_Technical-Scientific-Advance_1285
src_Technical-Scientific-Advance_3637,src_Religious-Ideology_3468
src_King_2908,src_Saint_4653
src_Journal_2836,src_Piece-of-Music_551
src_Other-Religious-Leader_3226,src_Religious-Organisation_878
src_Intellectual-Movement_3579,src_Professor_1071
src_Work-of-Art_4324,src_Disaster_83
src_Musician_4998,src_Educational-Organisation_1589
src_Environment_1405,src_Painter_3913
src_Minister_2863,src_Food_4178
src_Party_1025,src_Representative-Institution_4896
src_Intra-State-Group_4724,src_Political-Symbol_4741
src_Creator_887,src_Role_3827
src_City_70,src_Life-Event_4795
src_Art-Form_3288,src_Ecclesiarch_404
src_Religious-Symbol_47,src_Religious-Ideology_2751
src_University_2897,src_Cleric_3171
src_Object_899,src_Theologian_4633
src_Journalist_708,src_Minister_1126
src_Category_4399,src_Abbey_4920
src_Illness_3291,src_Period_1647
src_Secular-Ideology_621,src_Object_290
src_Geographical-Region_1429,src_Sculptor_3291
src_Artefact_2950,src_Other-Religious-Person_2520
src_Dancer_2790,src_Religious-Organisation_975
src_Philosopher_2333,src_Religious-Leader_1421
src_Conceptual-Object_2195,src_Geographer_875
src_Trade-Association_4914,src_Emperor_285
src_Religious-Ideology_915,src_Sculptor_2696
src_Ecclesiarch_1740,src_Abstract-Notion_1048
src_King_1183,src_Journal_4035
src_Minister_4533,src_Measurable-Trend_4750
src_Trades-Union_2433,src_Economic-Process_1650
src_Disaster_4450,src_Relic_4033
src_Art-Form_1120,src_Dancer_4707
src_Architect_1480,src_Cultural-Organisation_296
src_Flavour_4386,src_Religious-Symbol_2921
src_Engineer_2952,src_Engineer_1048
src_Environment_2313,src_Pope_4696
src_Field-of-Knowledge_747,src_Newspaper_2531
src_Saint_4062,src_Trade-Association_598
src_Author_1069,src_Water_4523
src_Measurable-Trend_24,src_Religious-Organisation_1218
src_Role_2565,src_Population-Movement_996
src_Emperor_2534,src_Musician_3775
src_Geographer_299,src_Military-Organisation_1151
src_Disease_4960,src_Board_975
src_Treaty_4257,src_Category_4419
src_Social-Stratum_1897,src_Leader_497
src_Secular-Ideology_4410,src_Abstract-Notion_3852
src_Sculpture_2991,src_Disaster_4541
src_Person-Role_2582,src_Head-of-State_1662
src_Pamphlet_4689,src_Secular-Movement_4500
src_Jurist_1899,src_Religious-Leader_4041
src_Water_1992,src_Psychologist_866
src_Pollution_4909,src_Magnate_2844
src_Entertainer_2054,src_Language_4662
src_Fictional-Person_198,src_Monastery_827
src_Animal_4281,src_Head-of-Government_2246
src_TemporalInterval_158,src_Educational-Organisation_1714
src_Engineer_1776,src_Artistic-Style_3325
src_Fictional-Event_1828,src_Natural-Object_1177
src_Astronaut_188,src_Clothing_3151
src_Vehicle_4098,src_Secular-Movement_1928
src_National-Symbol_3096,src_Sultan_2937
src_Creator_380,src_Ethnic-Group_2178
src_Governmental-Organisation_4410,src_Ship_4811
src_Sculptor_4353,src_Other-Religious-Leader_2139
src_King_2727,src_Ecclesiarch_4919
src_Religious-Leader_648,src_Landmark_4780
src_League_4378,src_Economic-Enterprise_4705
src_Measurable-Trend_3284,src_King_2371
src_Journal_404,src_Artefact_3406
src_Philanthropist_1384,src_Musician_2653
src_Flavour_909,src_Intellectual-Construct_71
src_Role_3347,src_Crime_294
src_Emperor_1850,src_Religious-Leader_3637
src_Event_4685,src_Field-of-Knowledge_2229
src_Other-Religious-Leader_3516,src_Art-Form_4252
src_Economic-Symbol_3311,src_Life-Event_3043
src_Fictional-Event_4422,src_Queen_2162
src_Ship_3103,src_Geographer_3434
src_War_2071,src_Cleric_3294
src_Intellectual-Construct_2017,src_Intra-State-Group_975
src_Train_580,src_City_4259
src_Intellectual-Construct_4638,src_Religious-Ideology_2257
src_Disaster_3903,src_Church-Reformer_3052
src_Military-Person_2456,src_Disease_3402
src_Sculptor_3130,src_Settlement_2823
src_Ethnic-Group_4891,src_Physician_3251
src_Educational-Organisation_2260,src_Party_4540
src_Object_1446,src_Ideology_585
src_Person-Role_3554,src_Structure_4997
src_Secular-Leader_2127,src_Fictional-Person_2740
src_Ethnic-Group_3806,src_Sculptor_3253
src_Economic-Process_3802,src_Country_1564
src_Election_3932,src_Artefact_595
src_Animal_1226,src_Conceptual-Object_4316
src_Ritual_3727,src_Trades-Union_1230
src_Economist_3678,src_Pastime_2857
src_Geographical-Discovery_1104,src_Conceptual-Object_3399
src_Period-in-Office_1397,src_Natural-Object_2986
src_Movement_4815,src_International-Organisation_4788
src_Disaster_2826,src_Dancer_4143
src_Political-Symbol_1935,src_Geographical-Discovery_665
src_Architect_4504,src_Non-Military-Conflict_1771
src_Composer_3238,src_Organisation_574
src_Political-Region_2590,src_Film-Maker_907
src_Educational-Organisation_3498,src_Legislation_4934
src_Abbey_4891,src_Jurist_1678
src_Professor_4596,src_Ideology_2916
src_Geographer_4714,src_Cultural-Organisation_1853
src_Other-Religious-Person_4000,src_Social-Group_2773
src_Journal_199,src_Intellectual-Movement_2938
src_Business-Leader_2491,src_League_3290
src_Treaty_4464,src_Church_4082
src_Badge_4307,src_Geographical-Feature_949
src_Musician_3581,src_Business-Leader_2021
src_Fictional-Event_2738,src_Armament_4848
src_Idea_544,src_Jurist_4882
src_Leader_1603,src_TemporalInterval_2547
src_Leader_1877,src_Astronaut_1045
src_International-Alliance_3763,src_Crime_1637
src_Scientific-Instrument_634,src_Religious-Ideology_611
src_City_4984,src_TemporalInterval_3775
src_Movement_1984,src_Population-Movement_2666
src_Abstract-Notion_2997,src_Vehicle_2022
src_Art-Form_2655,src_Philosopher_507
src_Clerical-Leader_1636,src_Water_4952
src_Religious-Leader_3557,src_Armament_3346
src_University_1641,src_Battle_4683
src_Building_4824,src_Trade-Association_986
src_Pope_3693,src_Pamphlet_2970
src_Building_3463,src_Business-Leader_1122
src_Pamphlet_2681,src_Abbey_3209
src_Trade-Association_4012,src_Jurist_2764
src_Life-Event_1430,src_Educational-Organisation_4782
src_Church_580,src_Crime_1275
src_Dramaturge_387,src_Conceptual-Object_1952
src_Badge_260,src_Liturgical-Object_4442
src_International-Alliance_4814,src_Geographer_3417
src_Building_3334,src_City_3073
src_Fictional-Person_329,src_Business-Leader_3406
src_Geographer_3522,src_Pastime_1537
src_Engineer_3606,src_Conductor_4403
src_Military-Organisation_2829,src_Physician_140
src_Functionary_2515,src_Geographer_4296
src_Treaty_2436,src_Dynasty_2936
src_Head-of-Government_1759,src_Party_2145
src_Food_497,src_Artefact_2826
src_Monastery_530,src_Badge_1135
src_Other-Religious-Leader_4397,src_Other-Religious-Leader_2477
src_Newspaper_2440,src_Author_3122
src_Political-Organisation_3212,src_Liturgical-Object_3146
src_City_582,src_Person_40
src_Journalist_2988,src_Commodity_4159
src_Entertainer_4643,src_Church_2948
src_Train_1869,src_Geographical-Discovery_899
src_Representative-Institution_4200,src_Disease_3010
src_Location-Part-Relation_4009,src_Leader_2565
src_Astronaut_4520,src_Educational-Organisation_4087
src_Treaty_1869,src_Economic-Enterprise_4817
src_Artistic-Movement_3432,src_Professor_515
src_Period_3278,src_Illness_2996
src_Diplomat_2623,src_Economic-Symbol_4320
src_City_2101,src_Astronaut_4205
src_Relic_1535,src_Religious-Symbol_2521
src_International-Alliance_3955,src_International-Organisation_4740
src_Food_1458,src_Country_2950
src_Writing_380,src_Artistic-Movement_1589
src_Actor_237,src_Educational-Organisation_4108
src_Idea_48,src_Artistic-Style_131
src_Ethnic-Group_551,src_Person-Role_1943
src_Diplomat_1637,src_Stereotype-Group_4743
src_Intra-State-Group_3666,src_Building_682
src_Organisation_798,src_Political-Organisation_64
src_Physician_2297,src_Monastery_4995
src_Religious-Practice_1830,src_Uprising_4913
src_Intra-State-Group_760,src_Relic_2001
src_Musician_765,src_Economic-Symbol_1392
src_Jurist_2591,src_Engineer_439
src_Art-Form_2225,src_Scientific-Instrument_2227
src_Leader_1863,src_Dynasty_2784
src_Cathedral_4726,src_Newspaper_2874
src_VicodiOI_682,src_Politician_2554
src_Scientist_998,src_Political-Organisation_2066
src_King_2062,src_Abstract-Notion_2821
src_Psychologist_1041,src_Time-Dependent-Relation_1134
src_Military-Person_4339,src_Educational-Organisation_3323
src_Sportsman_1302,src_Secular-Ideology_1573
src_Role_2728,src_Intra-State-Group_1879
src_Head-of-State_2943,src_Liturgical-Object_1849
src_Village_905,src_Journal_480
src_Inventor_4209,src_Politician_2171
src_Military-Person_75,src_Politician_3989
src_Economic-Enterprise_4049,src_Sportsman_2586
src_League_3662,src_Ritual_3975
src_Discoverer_4775,src_International-Organisation_2043
src_Ritual_2426,src_Geographical-Region_2972
src_Religious-Leader_4622,src_FuzzyTemporalInterval_4871
src_Governmental-Organisation_3586,src_Engineer_2848
src_Life-Event_4970,src_Field-of-Knowledge_1154
src_Musician_1267,src_Disease_3867
src_Technical-Scientific-Advance_4168,src_Pope_63
src_Actor_861,src_Church-Reformer_768
src_Battle_2201,src_Psychologist_1759
src_Sculptor_1368,src_Train_3521
src_Military-Person_2886,src_Ethnic-Group_3321
src_Religious-Practice_1712,src_Author_3126
src_Head-of-State_2917,src_Clerical-Leader_4865
src_Military-Unit_4586,src_Scientific-Instrument_477
src_Trial_3170,src_Party_4090
src_Religious-Ideology_4972,src_Criminal_88
src_Religious-Ideology_4950,src_Intra-State-Group_1061
src_Journalist_2800,src_City_1420
src_Person_651,src_Prince_4082
src_Writing_4425,src_Cultural-Organisation_166
src_Political-Organisation_718,src_Economic-Process_1012
src_Dynasty_787,src_Country_1141
src_Political-Symbol_3467,src_Economic-Organisation_3263
src_Military-Person_2503,src_University_3397
src_Newspaper_2308,src_Physician_4067
src_Election_340,src_Ship_224
src_Artistic-Style_666,src_Cleric_2599
src_Legislation_3455,src_Religious-Symbol_1716
src_Trade-Association_4281,src_Publisher_2376
src_Book_283,src_Church-Reformer_4105
src_Language_936,src_Religious-Community_4554
src_Painting_3665,src_Relic_418
src_Management-Organisation_4078,src_Other-Religious-Person_2171
src_FuzzyTemporalInterval_929,src_Vehicle_3209
src_Church_2238,src_Book_2708
src_Building_4606,src_Religious-Practice_1460
src_Commodity_107,src_Trade-Association_4897
src_Emperor_1486,src_Election_4196
src_Economic-Enterprise_3580,src_Management-Organisation_3062
src_Economic-Organisation_4687,src_Ritual_1363
src_Economic-Process_3417,src_University_4817
src_Abstract-Notion_4155,src_Person-Role_4683
src_Settlement_2163,src_Person_3589
src_Inventor_1356,src_Entertainer_2763
src_Economist_3647,src_Political-Symbol_162
src_Professor_4432,src_Conceptual-Object_1531
src_Publisher_1659,src_Pastime_4800
src_Train_2621,src_Discoverer_2180
src_Sculpture_2655,src_Liturgical-Object_4635
