src_Sportsman_2973,src_Ecclesiarch_3392
src_Structure_2770,src_Water_1161
src_Pamphlet_4893,src_Time-Dependent-Relation_1326
src_Author_528,src_Field-of-Knowledge_1315
src_Time-Dependent_1311,src_Symbol_2881
src_Prince_893,src_Commodity_1694
src_Religious-Practice_4856,src_Criminal_1533
src_Movement_4395,src_Physician_4760
src_Artistic-Movement_3338,src_Philosopher_3880
src_Queen_1536,src_Person_2426
src_Trade-Association_4637,src_Trade-Association_2141
src_Intra-State-Group_179,src_Artist_267
src_Dancer_1384,src_Person-Role_476
src_Criminal_4422,src_Cultural-Agreement_610
src_Secular-Ideology_2709,src_Social-Group_4509
src_FuzzyTemporalInterval_2858,src_Board_2027
src_Flavour_2400,src_Political-Symbol_1122
src_Ship_3373,src_Jurist_1782
src_Author_1808,src_Religious-Leader_4098
src_Location_70,src_Population-Movement_1980
src_Technical-Scientific-Advance_3252,src_Leader_18
src_Clerical-Leader_1935,src_FuzzyTemporalInterval_2075
src_Vehicle_319,src_Social-Group_1348
src_Dramaturge_1586,src_Commodity_4703
src_Artistic-Style_2229,src_Social-Group_4785
src_Journal_4469,src_Church_1985
src_Uprising_2451,src_Board_1632
src_Battle_3837,src_Physician_1241
src_Flavour_4970,src_Sculptor_2751
src_Location-Part-Relation_3758,src_Intellectual-Movement_3229
src_Scientific-Instrument_2595,src_Dynasty_2102
src_Illness_4408,src_Military-Unit_2874
src_Dancer_2011,src_Individual_3193
src_Religious-Leader_3043,src_Ecclesiarch_4103
src_Monastery_713,src_Treaty_1812
src_Cathedral_2116,src_Secular-Ideology_183
src_Ship_2667,src_Cathedral_4374
src_Psychologist_1405,src_Symbol_3565
src_Uprising_1364,src_Technical-Scientific-Advance_3400
src_Commodity_1960,src_Abstract-Notion_2775
src_Inventor_4416,src_Location_237
src_Geographer_4404,src_Newspaper_2213
src_Non-Military-Conflict_2758,src_Governmental-Organisation_1442
src_Technical-Scientific-Advance_3766,src_Time-Dependent-Relation_920
src_International-Alliance_1373,src_Theologian_4420
src_Organisation_3433,src_Idea_741
src_TemporalInterval_798,src_Ecclesiarch_4446
src_Commodity_614,src_National-Symbol_3722
src_Artistic-Movement_1464,src_Ideology_58
src_Work-of-Art_4396,src_Architect_2205
src_Military-Person_3086,src_Village_3957
src_Location-Part-Relation_4593,src_Pastime_3642
src_City_170,src_Religious-Organisation_2829
src_Liturgical-Object_2349,src_Period-in-Office_355
src_Physician_3326,src_Role_1684
src_Leader_2798,src_Work-of-Art_2215
src_Treaty_2133,src_Artefact_1852
src_Theologian_766,src_Language_1685
src_Economic-Symbol_1974,src_Geographical-Feature_2122
src_Location-Part-Relation_382,src_Stereotype-Group_2655
src_Publisher_3401,src_Life-Event_420
src_Publisher_895,src_VicodiOI_666
src_Religious-Community_1759,src_Military-Organisation_2749
src_Fictional-Person_2675,src_Uprising_3562
src_Political-Region_2741,src_Field-of-Knowledge_174
src_Symbol_4280,src_Painting_3440
src_Abstract-Notion_2209,src_Politician_3756
src_Pastime_3260,src_Movement_4517
src_Piece-of-Music_4443,src_Cultural-Organisation_4271
src_Military-Person_737,src_Sculpture_2502
src_Public-Oration_2037,src_Physician_310
src_Political-Symbol_3754,src_Head-of-Government_272
src_Cathedral_3923,src_Magnate_2541
src_Book_2748,src_Crime_1482
src_Emperor_1947,src_Functionary_3264
src_Representative-Institution_4654,src_Writing_4783
src_Professor_950,src_Disease_4279
src_Creator_3240,src_Entertainer_2771
src_Country_2061,src_Relic_1674
src_Inventor_4431,src_Ethnic-Group_1611
src_Location_644,src_Criminal_2780
src_Economist_4399,src_Architect_2831
src_Period_3217,src_Piece-of-Music_2954
src_Governmental-Organisation_4815,src_Movement_1306
src_Theologian_4421,src_Religious-Order_51
src_Astronaut_4408,src_Symbol_4093
src_Pollution_3025,src_Trades-Union_4638
src_Political-Organisation_4646,src_Engineer_1161
src_Ecclesiarch_850,src_Technical-Scientific-Advance_2369
src_Meeting_2277,src_City_3756
src_City_1950,src_Idea_4750
src_Trades-Union_3012,src_Masonic-Lodge_2504
src_Geographical-Feature_4,src_Vehicle_853
src_Location-Part-Relation_1085,src_Painting_3041
src_Composer_495,src_Entertainer_3158
src_Political-Organisation_1418,src_Painting_1605
src_Non-Military-Conflict_1339,src_Election_2109
src_Philosopher_4329,src_Other-Religious-Person_4867
src_Creator_1902,src_Ethnic-Group_751
src_Philosopher_4681,src_Architect_3126
src_Measurable-Trend_1864,src_Village_2649
src_Representative-Institution_3626,src_International-Alliance_3554
src_Ritual_4331,src_Clerical-Leader_2910
src_Saint_2665,src_Psychologist_2923
src_Architect_3211,src_Pastime_2743
src_Clothing_1009,src_Time-Dependent_3914
src_Dramaturge_1454,src_Location-Part-Relation_1482
src_Dynasty_1546,src_Fictional-Person_4449
src_Philanthropist_1604,src_Non-Military-Conflict_3213
src_Field-of-Knowledge_4701,src_National-Symbol_4907
src_Military-Unit_1463,src_Saint_321
src_Movement_1781,src_Military-Organisation_1879
src_Flavour_2644,src_Sportsman_1841
src_Social-Stratum_1671,src_Physician_2428
src_Armament_1592,src_Badge_4874
src_Writing_586,src_Author_740
src_Functionary_1724,src_Military-Organisation_251
src_Criminal_2800,src_Intellectual-Construct_4450
src_Movement_769,src_Art-Form_1492
src_Village_98,src_Uprising_4910
src_Intellectual-Construct_4508,src_Church_4096
src_Battle_2008,src_Church_1421
src_Clerical-Leader_3946,src_Technical-Scientific-Advance_1868
src_Ideology_2734,src_King_1387
src_Artist_1724,src_Uprising_3967
src_Jurist_119,src_Jurist_1523
src_Pollution_2676,src_Cultural-Organisation_2290
src_Inventor_4038,src_Economic-Process_1898
src_Geographical-Region_4398,src_Geographical-Feature_3839
src_Inventor_943,src_Sportsman_4049
src_Religious-Order_2832,src_Abbey_1932
src_Symbol_3530,src_Vehicle_3474
src_Election_1537,src_Pastime_1287
src_Diplomat_2856,src_Intellectual-Movement_456
src_Head-of-State_4389,src_Building_4688
src_Time-Dependent_3907,src_Ideology_1057
src_Event_2694,src_Economic-Process_955
src_Ship_4378,src_Military-Organisation_3805
src_Politician_3292,src_Secular-Ideology_2085
src_Emperor_2282,src_Discoverer_21
src_Life-Event_3422,src_Dramaturge_2621
src_Intellectual-Construct_4389,src_Measurable-Trend_4222
src_Conductor_791,src_Time_2106
src_Church-Reformer_3343,src_Sculptor_3750
src_Composer_2865,src_Time_2672
src_Movement_3803,src_Religious-Leader_1027
src_Artefact_732,src_Ship_3012
src_Cathedral_3594,src_Individual_4897
src_Minister_4968,src_Period_4485
src_League_4251,src_Psychologist_4330
src_Functionary_4206,src_Settlement_4515
src_Trade-Association_4324,src_Location_3661
src_National-Symbol_2322,src_Cultural-Organisation_3746
src_Person_2711,src_Scientist_225
src_Cultural-Organisation_315,src_King_3677
src_Discoverer_1861,src_Economist_408
src_Treaty_833,src_Event_3716
src_Secular-Leader_1206,src_Armament_1087
src_Diplomat_3358,src_Flavour_1608
src_Time-Dependent-Relation_4310,src_Settlement_2258
src_Stereotype-Group_1989,src_Religious-Movement_2932
src_Dynasty_1522,src_Publisher_3266
src_Engineer_126,src_Other-Religious-Leader_4916
src_Ethnic-Group_3672,src_Event_1032
src_Actor_319,src_Monastery_238
src_Religious-Movement_354,src_Social-Stratum_3225
src_Trade-Association_4019,src_Board_2741
src_Object_307,src_Illness_361
src_Magnate_311,src_Intellectual-Movement_4739
src_Time-Dependent-Relation_2191,src_Intra-State-Group_4066
src_Inventor_1927,src_Journalist_1940
src_Cultural-Agreement_4527,src_Party_4284
src_Theologian_2197,src_Conductor_3727
src_Organisation_2994,src_Population-Movement_2356
src_Artistic-Style_210,src_City_3869
src_Saint_4101,src_National-Symbol_4247
src_Intellectual-Construct_4619,src_Journalist_1522
src_Journal_4324,src_League_3741
src_Professor_3796,src_Scientific-Instrument_4465
src_Water_3462,src_Economic-Symbol_560
src_Masonic-Lodge_2664,src_Cultural-Agreement_3826
src_Governmental-Organisation_4980,src_Food_3676
src_Period-in-Office_3846,src_Vehicle_1669
src_War_4969,src_Intellectual-Movement_2854
src_Military-Unit_3165,src_Trades-Unionist_4918
src_Animal_1627,src_Writing_1031
src_Artistic-Movement_353,src_Clothing_2105
src_Prince_3344,src_Trade-Association_3768
src_Trade-Association_1090,src_Theologian_1964
src_Dynasty_2010,src_Relic_4333
src_Journalist_1828,src_Pope_313
src_Composer_4779,src_Church-Reformer_4532
src_Party_4233,src_Life-Event_4507
src_Fictional-Event_3393,src_Population-Movement_229
src_Creator_808,src_Disaster_4678
src_Abbey_4074,src_Ideology_1745
src_Secular-Leader_121,src_Ecclesiarch_2665
src_Party_3417,src_Inventor_3732
src_Discoverer_94,src_Secular-Ideology_4764
src_Field-of-Knowledge_2447,src_Emperor_292
src_Time-Dependent-Relation_4028,src_Period_1220
src_Geographical-Feature_4969,src_Time-Dependent_449
src_Disaster_3671,src_Scientific-Instrument_1844
src_Artistic-Style_512,src_Religious-Practice_2053
src_Intra-State-Group_4105,src_Ecclesiarch_3756
src_Economic-Symbol_4652,src_Environment_2571
src_Time-Dependent_1194,src_Illness_3211
src_Individual_920,src_Secular-Movement_4306
src_Trades-Unionist_697,src_Legislation_278
src_Trades-Unionist_1089,src_Movement_4705
src_Ethnic-Group_2505,src_Military-Person_3601
src_Religious-Practice_4790,src_Magnate_4866
src_Trades-Unionist_4164,src_Creator_946
src_Actor_968,src_Uprising_4232
src_Measurable-Trend_580,src_Commodity_2370
src_Sculptor_555,src_Flavour_1578
src_Secular-Ideology_372,src_Legislation_1573
src_Economic-Symbol_3875,src_Sculptor_2896
src_City_1866,src_Role_4687
src_Village_3224,src_Idea_283
src_Secular-Ideology_3368,src_Queen_1422
src_Theologian_338,src_Book_4894
src_Military-Organisation_3990,src_Symbol_3684
src_Uprising_148,src_Scientific-Instrument_305
src_Leader_2457,src_Relic_524
src_TemporalInterval_1668,src_University_3786
src_Writing_3071,src_Physician_2842
src_Economic-Process_3553,src_Secular-Leader_3676
src_Church-Reformer_3128,src_Relic_469
src_League_1212,src_Village_1001
src_Military-Unit_1526,src_Intellectual-Movement_4286
src_Theologian_4895,src_Intra-State-Group_185
src_Trades-Unionist_2469,src_Writing_3144
src_Treaty_1048,src_Object_2787
src_King_4603,src_Social-Stratum_3936
src_Person_2318,src_Governmental-Organisation_881
src_Building_3752,src_Sculptor_4275
src_Non-Military-Conflict_3986,src_Language_4518
src_Relic_4975,src_League_4668
src_Theologian_399,src_Religious-Leader_424
src_League_3179,src_Military-Person_2517
src_Board_2379,src_Business-Leader_1304
src_Crime_1002,src_Clothing_2698
src_Food_139,src_University_4654
src_Uprising_1229,src_Dancer_3052
src_Artist_2714,src_Period-in-Office_2007
src_Trades-Unionist_1293,src_Time_833
src_Cleric_218,src_Location-Part-Relation_977
src_Village_1015,src_Head-of-Government_1374
src_Animal_1384,src_Ideology_4715
src_Landmark_41,src_Journal_2911
src_Disease_2260,src_Secular-Movement_2736
src_Badge_458,src_Object_3179
src_Physician_3478,src_Disease_3138
src_Newspaper_413,src_Person-Role_1146
src_Social-Stratum_2562,src_Military-Person_4304
src_Philanthropist_3062,src_Pamphlet_3664
src_Other-Religious-Leader_2764,src_Painter_978
src_Geographical-Feature_3787,src_Religious-Movement_209
src_Life-Event_3348,src_FuzzyTemporalInterval_3529
src_Trade-Association_2011,src_Individual_3181
src_Religious-Ideology_59,src_Governmental-Organisation_26
src_Person_1370,src_Population-Movement_4547
src_Politician_2708,src_Village_3609
src_Theologian_2019,src_Cultural-Agreement_2343
src_Geographical-Feature_379,src_Magnate_2864
src_Journalist_2140,src_Painter_3805
src_Religious-Organisation_4321,src_Badge_3519
src_Military-Person_3453,src_Other-Religious-Person_1021
src_Scientist_853,src_Political-Symbol_4931
src_Person_464,src_Governmental-Organisation_4943
src_Time-Dependent-Relation_3747,src_Sportsman_1177
src_Politician_3650,src_Language_4270
src_Journal_2177,src_Sportsman_3113
src_Village_4312,src_Prince_1239
src_Landmark_1125,src_National-Symbol_3525
src_Village_2835,src_Fictional-Person_3064
src_Painting_4560,src_Minister_2977
src_Economic-Process_572,src_Painter_1307
src_Minister_2637,src_Non-Military-Conflict_4010
src_Actor_3007,src_Artistic-Movement_922
src_Creator_745,src_Building_2281
src_Location_4948,src_University_2986
src_Minister_2028,src_Head-of-Government_2639
src_Dancer_4585,src_Liturgical-Object_2338
src_Management-Organisation_647,src_FuzzyTemporalInterval_520
src_Composer_601,src_Piece-of-Music_1371
src_Person_1756,src_Non-Military-Conflict_1866
src_Writing_1383,src_City_2559
src_Technical-Scientific-Advance_4553,src_Location-Part-Relation_1796
src_Foreign-Minister_4667,src_Secular-Leader_1987
src_Relic_3628,src_Scientific-Instrument_3297
src_Newspaper_3795,src_Foreign-Minister_2238
src_Business-Leader_879,src_Religious-Organisation_4764
src_Philosopher_2451,src_International-Alliance_2378
src_Journal_1709,src_Religious-Community_3124
src_Country_2037,src_City_4024
src_Dramaturge_2107,src_Environment_1063
src_Cleric_2137,src_Field-of-Knowledge_3437
src_Actor_1175,src_FuzzyTemporalInterval_2680
src_Disease_4790,src_Natural-Object_4129
src_Period-in-Office_620,src_Publisher_98
src_Uprising_414,src_Object_4901
src_Ecclesiarch_580,src_Vehicle_3868
src_Composer_1117,src_Legislation_4666
src_Party_2212,src_Trades-Unionist_2068
src_Geographical-Region_3962,src_Animal_4374
src_Sculpture_2347,src_Cathedral_4302
src_Intellectual-Construct_3093,src_Armament_1607
src_Technical-Scientific-Advance_3090,src_Queen_3789
src_Saint_375,src_Physician_599
src_Publisher_4836,src_Object_4806
src_Minister_2076,src_University_4224
src_Population-Movement_3087,src_Piece-of-Music_3449
src_Pamphlet_1763,src_Geographical-Feature_536
src_Pope_3850,src_Diplomat_937
src_Book_3028,src_Artefact_548
src_Vehicle_564,src_National-Symbol_3809
src_Diplomat_1856,src_Geographical-Region_1693
src_Governmental-Organisation_3987,src_Representative-Institution_4230
src_Religious-Order_1909,src_Saint_2432
src_Time_4346,src_Field-of-Knowledge_297
src_Location_4775,src_Governmental-Organisation_2079
src_Economic-Process_120,src_Political-Organisation_20
src_Disaster_3719,src_Geographer_819
src_Board_1768,src_Dancer_4258
src_Illness_4464,src_Abstract-Notion_195
src_Economic-Organisation_2827,src_International-Organisation_41
src_Pope_484,src_Author_2947
src_Religious-Symbol_1071,src_Artistic-Movement_3832
src_TemporalInterval_867,src_Masonic-Lodge_3200
src_Religious-Order_4859,src_Sculpture_2683
src_Theologian_2075,src_Structure_128
src_Actor_2560,src_Organisation_212
src_Commodity_280,src_Organisation_3037
src_Engineer_1905,src_Religious-Movement_3345
src_Functionary_2765,src_Organisation_3864
src_Animal_1699,src_Professor_1819
src_Philosopher_1441,src_Pope_863
src_Military-Person_1541,src_Political-Region_3386
src_Pope_2411,src_Religious-Ideology_1833
src_Church_2817,src_Head-of-State_4227
src_Ship_3494,src_Military-Person_1958
src_Journalist_1520,src_Sportsman_4772
src_Business-Leader_221,src_Ethnic-Group_97
src_Functionary_2874,src_Representative-Institution_3436
src_Book_1927,src_Magnate_1368
src_Structure_2587,src_Cleric_469
src_Legislation_3876,src_Settlement_4880
src_Category_254,src_Conductor_4028
src_Geographical-Discovery_445,src_Political-Symbol_3755
src_Pope_3126,src_Newspaper_61
src_Economic-Symbol_3495,src_Cathedral_2219
src_Queen_935,src_Dancer_1249
src_Queen_208,src_Structure_3318
src_Religious-Community_4801,src_Religious-Ideology_1897
src_Time-Dependent_2752,src_Work-of-Art_3121
src_Head-of-Government_1797,src_Religious-Leader_2385
src_Religious-Community_953,src_Fictional-Event_823
src_Non-Military-Conflict_3597,src_Scandal_1480
src_Secular-Ideology_4263,src_Economic-Organisation_4473
src_Political-Region_4032,src_Object_740
src_Abbey_3473,src_Publisher_1261
src_Dramaturge_355,src_Conductor_4624
src_Person-Role_1213,src_Fictional-Event_3114
src_Secular-Leader_4592,src_Minister_4128
src_Religious-Movement_4791,src_Geographical-Region_1119
src_Religious-Practice_1218,src_Idea_1
src_Geographical-Region_2282,src_Technical-Scientific-Advance_1529
src_Church-Reformer_3031,src_Ethnic-Group_3835
src_Ritual_1116,src_Village_3715
src_League_1212,src_Ecclesiarch_1864
src_Stereotype-Group_1358,src_Art-Form_61
src_Secular-Leader_1868,src_Person-Role_2916
src_Religious-Leader_122,src_Minister_1119
src_Landmark_353,src_Time-Dependent-Relation_3301
src_Intellectual-Construct_4579,src_Art-Form_2932
src_Pamphlet_2241,src_TemporalInterval_3633
src_Village_2415,src_Functionary_226
src_Philanthropist_985,src_Scientist_1676
src_Politician_2592,src_Political-Symbol_3470
src_Religious-Ideology_3029,src_Newspaper_1217
src_Technical-Scientific-Advance_862,src_Measurable-Trend_82
src_Inventor_4998,src_Military-Person_3446
src_Landmark_1470,src_Business-Leader_2913
src_VicodiOI_281,src_Time-Dependent_3946
src_Psychologist_3086,src_Other-Religious-Leader_2287
src_Astronaut_2934,src_Economic-Enterprise_3992
src_Election_2805,src_Sultan_955
src_Business-Leader_350,src_Food_868
src_Environment_2359,src_Trial_430
src_Management-Organisation_1684,src_Landmark_3778
src_Secular-Ideology_4311,src_Train_1274
src_Pope_4821,src_Magnate_3827
src_Business-Leader_2835,src_Public-Oration_4637
src_Representative-Institution_4047,src_International-Organisation_3025
src_Field-of-Knowledge_324,src_League_3630
src_Time-Dependent-Relation_3973,src_Field-of-Knowledge_479
src_Journal_4106,src_Entertainer_3068
src_Church-Reformer_2080,src_Queen_4532
src_Commodity_611,src_Crime_1524
src_Head-of-Government_1111,src_Trade-Association_4062
src_Uprising_4100,src_Physician_2305
src_Military-Unit_4320,src_Ritual_4865
src_Stereotype-Group_2230,src_Symbol_1955
src_Economist_380,src_Train_2080
src_Other-Religious-Person_2658,src_Illness_4371
src_Foreign-Minister_1166,src_Monastery_4288
src_Journalist_341,src_Public-Oration_634
src_War_1684,src_Food_17
src_Artistic-Style_2844,src_Battle_1559
src_Landmark_2652,src_Artist_3302
src_Geographical-Feature_1288,src_Piece-of-Music_3048
