src_Location-Part-Relation_2721,src_Journalist_4145
src_Measurable-Trend_3803,src_Board_1297
src_Location-Part-Relation_1780,src_Scientific-Instrument_1903
src_Piece-of-Music_699,src_Scientific-Instrument_285
src_Discoverer_4733,src_Abstract-Notion_2003
src_Landmark_4840,src_Ritual_1834
src_Ecclesiarch_412,src_Object_1733
src_Armament_1649,src_Saint_1565
src_Illness_79,src_Head-of-State_2760
src_FuzzyTemporalInterval_804,src_Liturgical-Object_69
src_Minister_4295,src_Physician_1015
src_Ecclesiarch_428,src_Architect_3836
src_Discoverer_3809,src_Secular-Ideology_1936
src_Cultural-Organisation_3701,src_Public-Oration_4267
src_Church_4176,src_Sculptor_4947
src_Time-Dependent-Relation_3574,src_Musician_1231
src_Time-Dependent_4717,src_Politician_4266
src_Management-Organisation_1901,src_Geographer_1664
src_Astronaut_935,src_Liturgical-Object_4560
src_Trial_1198,src_Representative-Institution_2654
src_Writing_3122,src_Intra-State-Group_3148
src_Vehicle_2500,src_Dynasty_132
src_Period-in-Office_2284,src_Intellectual-Construct_3125
src_Discoverer_1870,src_Geographical-Region_2463
src_Time-Dependent-Relation_4331,src_Board_2636
src_Clerical-Leader_155,src_Professor_2550
src_Individual_3448,src_Dramaturge_3639
src_Author_4165,src_Economic-Process_1913
src_City_2782,src_Sculptor_882
src_Religious-Community_4361,src_Location_2683
src_Political-Region_4522,src_Newspaper_1517
src_Piece-of-Music_4909,src_Structure_1489
src_Cultural-Agreement_1124,src_Flavour_4811
src_Head-of-Government_1217,src_Head-of-State_3618
src_Dynasty_1773,src_Theologian_4806
src_Location_4622,src_Astronaut_2726
src_Organisation_847,src_Person-Role_502
src_TemporalInterval_4945,src_Psychologist_1930
src_Natural-Object_4551,src_Functionary_2593
src_Economic-Organisation_4184,src_Legislation_1728
src_Minister_2278,src_Cultural-Organisation_2761
src_Scientific-Instrument_1771,src_Religious-Symbol_4921
src_Time-Dependent_1643,src_Musician_2923
src_Role_340,src_Politician_764
src_Person-Role_3898,src_Disease_4644
src_Religious-Practice_2327,src_Military-Unit_1605
src_Person_2303,src_Dancer_1780
src_Secular-Leader_2890,src_Religious-Community_89
src_Scientific-Instrument_875,src_Cleric_1300
src_Movement_1030,src_Population-Movement_3766
src_Illness_4662,src_Film-Maker_3553
src_Secular-Ideology_4779,src_Organisation_2917
src_Religious-Practice_3778,src_Pope_2608
src_Badge_2607,src_Geographical-Feature_394
src_Trial_2606,src_Newspaper_2730
src_Water_1919,src_Art-Form_352
src_Ritual_3792,src_Settlement_1207
src_Diplomat_908,src_Painting_550
src_Conceptual-Object_2153,src_Technical-Scientific-Advance_3244
src_University_912,src_Prince_622
src_Cultural-Agreement_3029,src_Masonic-Lodge_855
src_Politician_3478,src_Church_3978
src_Social-Group_1192,src_Animal_967
src_Painting_3732,src_Vehicle_4648
src_Pope_3497,src_Dynasty_2206
src_Uprising_4259,src_Economist_4301
src_Party_3786,src_Political-Organisation_3953
src_Public-Oration_2485,src_Newspaper_1243
src_Life-Event_2973,src_Geographical-Feature_332
src_Diplomat_4742,src_Creator_3788
src_VicodiOI_3152,src_Train_2055
src_Governmental-Organisation_2004,src_Governmental-Organisation_142
src_Battle_3162,src_Pope_854
src_Cathedral_23,src_Prince_1366
src_Village_2795,src_Church-Reformer_754
src_Religious-Ideology_3328,src_Leader_4751
src_Stereotype-Group_495,src_Philanthropist_722
src_Artistic-Movement_445,src_Commodity_3722
src_Religious-Practice_4443,src_Publisher_3151
src_Person-Role_915,src_Geographer_2989
src_Military-Unit_1094,src_Abstract-Notion_4089
src_Geographical-Feature_1842,src_Church_1646
src_Water_4097,src_Religious-Movement_4109
src_Cultural-Organisation_3021,src_Event_1175
src_Composer_4639,src_Scientist_3415
src_Illness_1191,src_Ideology_465
src_Educational-Organisation_3005,src_Composer_3130
src_Masonic-Lodge_1030,src_Natural-Object_3850
src_Psychologist_4962,src_Trades-Unionist_941
src_Religious-Practice_898,src_Natural-Object_2841
src_Dynasty_760,src_Food_540
src_Language_4790,src_Crime_4694
src_Intellectual-Construct_1080,src_League_3687
src_Country_2534,src_Church-Reformer_1245
src_Representative-Institution_2394,src_Technical-Scientific-Advance_4339
src_Musician_1296,src_Diplomat_2441
src_Object_2914,src_Religious-Order_3540
src_Dancer_3555,src_Sculptor_1019
src_Journal_251,src_Religious-Leader_2333
src_Pollution_721,src_Field-of-Knowledge_1338
src_Symbol_72,src_Person_3772
src_Representative-Institution_3160,src_Discoverer_2065
src_Scientist_3397,src_Uprising_3336
src_Political-Symbol_4397,src_Publisher_4582
src_Flavour_1378,src_Settlement_1700
src_Piece-of-Music_927,src_Musician_1775
src_Non-Military-Conflict_3639,src_League_1995
src_Religious-Leader_2,src_Governmental-Organisation_492
src_Engineer_4017,src_Religious-Ideology_283
src_Economic-Organisation_72,src_King_682
src_VicodiOI_331,src_Cultural-Agreement_4188
src_Religious-Community_1465,src_Foreign-Minister_3284
src_Location_293,src_Other-Religious-Person_40
src_Artistic-Movement_1508,src_Religious-Movement_4193
src_Illness_4033,src_Movement_1682
src_Prince_19,src_Language_427
src_Cathedral_2576,src_Armament_3329
src_Composer_331,src_Organisation_3571
src_Meeting_2080,src_Other-Religious-Leader_4820
src_Diplomat_960,src_Artist_3280
src_King_2601,src_Ecclesiarch_436
src_Idea_3413,src_Ecclesiarch_1751
src_Criminal_674,src_Disaster_3743
src_Non-Military-Conflict_2258,src_Economic-Enterprise_3697
src_Flavour_2528,src_TemporalInterval_921
src_Secular-Ideology_4803,src_Economic-Symbol_3178
src_Inventor_2000,src_Artistic-Style_3218
src_Intellectual-Movement_4743,src_Sculptor_1757
src_Train_1696,src_Geographical-Region_669
src_Disaster_502,src_University_4539
src_Conductor_2817,src_Natural-Object_2572
src_Professor_1042,src_Cultural-Agreement_1435
src_Abbey_983,src_Life-Event_2383
src_Masonic-Lodge_1702,src_Clerical-Leader_96
src_Fictional-Event_2566,src_Sportsman_3036
src_War_1834,src_Environment_368
src_Functionary_2735,src_Monastery_2981
src_Monastery_2436,src_Religious-Ideology_1801
src_Armament_4249,src_Business-Leader_3535
src_Organisation_319,src_Stereotype-Group_764
src_Artist_639,src_National-Symbol_2863
src_Religious-Movement_2951,src_Masonic-Lodge_2300
src_Journal_4296,src_League_2700
src_Dancer_3547,src_Author_1149
src_Cleric_4073,src_Time-Dependent_194
src_Trade-Association_3346,src_Prince_4719
src_Political-Symbol_1117,src_Food_1307
src_Scientific-Instrument_998,src_Economic-Process_3801
src_International-Organisation_2453,src_Political-Organisation_3325
src_Event_3171,src_Sculptor_1056
src_Non-Military-Conflict_2112,src_Emperor_1624
src_Newspaper_4968,src_Person-Role_1416
src_Crime_4852,src_Social-Group_3895
src_Emperor_1868,src_Settlement_2335
src_Discoverer_1482,src_Flavour_1764
src_Period-in-Office_1730,src_Publisher_190
src_Life-Event_2245,src_Creator_1645
src_Educational-Organisation_3253,src_Conductor_4961
src_Film-Maker_1115,src_National-Symbol_4515
src_Settlement_2668,src_Psychologist_2572
src_VicodiOI_1898,src_Landmark_2608
src_Religious-Symbol_3438,src_Event_845
src_Environment_3980,src_Economic-Process_1814
src_Liturgical-Object_1191,src_Relic_4055
src_Educational-Organisation_2411,src_Journal_3116
src_Idea_1961,src_Landmark_2834
src_Composer_1020,src_Geographer_4138
src_Military-Unit_3483,src_Cleric_2893
src_Inventor_888,src_Symbol_153
src_Ethnic-Group_1117,src_Emperor_1975
src_Military-Unit_3622,src_Location-Part-Relation_1421
src_Discoverer_3809,src_Religious-Order_2191
src_Economic-Organisation_690,src_Food_1773
src_Political-Organisation_899,src_Language_3785
src_Individual_3649,src_Crime_2991
src_Abbey_762,src_Creator_169
src_Other-Religious-Person_4938,src_Educational-Organisation_1686
src_Life-Event_156,src_Intellectual-Construct_655
src_Relic_2245,src_Publisher_2350
src_Cultural-Organisation_1581,src_Location-Part-Relation_3842
src_Pope_3223,src_Board_2891
src_Musician_1024,src_Ideology_4375
src_Person_4212,src_Scientist_4919
src_Journalist_3963,src_Emperor_2370
src_Other-Religious-Person_4875,src_Uprising_3171
src_Illness_4615,src_Badge_2609
src_Functionary_686,src_Election_3435
src_Educational-Organisation_150,src_Symbol_2254
src_Economic-Enterprise_70,src_Public-Oration_2660
src_Commodity_3875,src_Abbey_1611
src_Business-Leader_522,src_Pope_3343
src_Election_2213,src_Composer_1829
src_Religious-Leader_2761,src_Physician_2997
src_Monastery_4611,src_League_834
src_Artist_3178,src_Measurable-Trend_2
src_Fictional-Person_3272,src_Author_2397
src_Monastery_963,src_War_1316
src_Artistic-Style_4888,src_Liturgical-Object_727
src_Location-Part-Relation_1943,src_Political-Organisation_3474
src_Political-Region_1073,src_Village_3797
src_Natural-Object_1142,src_Business-Leader_3911
src_Church-Reformer_2499,src_Creator_2518
src_Composer_1320,src_Ecclesiarch_3862
src_Conceptual-Object_3432,src_Painter_1292
src_War_1633,src_Illness_3861
src_Time_1836,src_Professor_152
src_Artist_1262,src_Artistic-Style_4804
src_Disease_981,src_Religious-Community_2159
src_Head-of-State_4743,src_Pamphlet_4397
src_Crime_2267,src_Military-Unit_3377
src_Flavour_2547,src_Artist_1923
src_Saint_1249,src_Educational-Organisation_4094
src_Entertainer_2262,src_Discoverer_1548
src_Writing_2641,src_Cultural-Organisation_2217
src_Period-in-Office_3605,src_Magnate_4873
src_Economic-Symbol_1324,src_Trade-Association_3175
src_Public-Oration_1943,src_Engineer_1187
src_Village_159,src_Religious-Practice_3782
src_Diplomat_2102,src_Ritual_3749
src_Location_2799,src_TemporalInterval_2776
src_Philosopher_4204,src_Ecclesiarch_1478
src_Emperor_1030,src_Political-Organisation_4151
src_Management-Organisation_3262,src_Time-Dependent-Relation_2365
src_Artefact_4698,src_Measurable-Trend_4080
src_Composer_3692,src_Pope_4453
src_Person_3228,src_Geographical-Region_3786
src_Armament_4782,src_Cultural-Organisation_3417
src_Foreign-Minister_3150,src_Economic-Enterprise_982
src_Geographical-Feature_192,src_Battle_4534
src_Economic-Enterprise_4252,src_Idea_4006
src_Religious-Symbol_2974,src_Sculpture_133
src_Period-in-Office_460,src_Event_663
src_Scandal_3024,src_Political-Symbol_1839
src_Philanthropist_749,src_Country_3993
src_Secular-Ideology_3151,src_Composer_2745
src_Architect_4443,src_Religious-Organisation_659
src_Church-Reformer_1461,src_Architect_4272
src_Writing_1889,src_Fictional-Event_2273
src_Party_2073,src_Secular-Leader_4844
src_Pamphlet_748,src_Military-Unit_512
src_Clothing_1736,src_Religious-Community_1118
src_Technical-Scientific-Advance_2214,src_National-Symbol_2494
src_Minister_2828,src_Settlement_587
src_Journalist_313,src_Governmental-Organisation_1628
src_Scientific-Instrument_4705,src_Dramaturge_2792
src_Journalist_1727,src_Masonic-Lodge_3845
src_Trades-Unionist_722,src_Pollution_4261
src_Period_808,src_Location-Part-Relation_3070
src_Train_776,src_Writing_3981
src_Religious-Symbol_1020,src_Dancer_1838
src_Intellectual-Movement_4787,src_Physician_786
src_Religious-Leader_4860,src_Language_3333
src_Crime_542,src_Badge_3786
src_Fictional-Event_3477,src_Scandal_3494
src_Geographical-Feature_4782,src_Artistic-Style_1150
src_Technical-Scientific-Advance_1780,src_Actor_1310
src_Water_4011,src_Religious-Practice_4679
src_Publisher_3786,src_Economic-Organisation_3004
src_FuzzyTemporalInterval_1478,src_Field-of-Knowledge_3898
src_University_3777,src_King_2769
src_Queen_1281,src_Relic_1883
src_Location_908,src_Economic-Enterprise_2511
src_Ritual_4601,src_FuzzyTemporalInterval_2106
src_FuzzyTemporalInterval_2787,src_Fictional-Person_492
src_Trade-Association_31,src_Measurable-Trend_3578
src_Architect_3484,src_Ship_3877
src_Trades-Union_4970,src_Legislation_287
src_National-Symbol_1906,src_Animal_133
src_Water_3438,src_Person-Role_797
src_Artefact_1962,src_Governmental-Organisation_757
src_Painting_4303,src_Trades-Unionist_1126
src_Geographical-Region_3609,src_Intra-State-Group_19
src_Location_838,src_Location_554
src_Cleric_4142,src_Dancer_4725
src_Secular-Leader_2154,src_Role_757
src_Scandal_1613,src_Population-Movement_3629
src_Party_3192,src_Geographer_3318
src_Commodity_4450,src_Publisher_1628
src_Religious-Organisation_1484,src_Person-Role_3228
src_Life-Event_426,src_Armament_1976
src_Dramaturge_4933,src_Field-of-Knowledge_3177
src_Legislation_1245,src_Military-Unit_2768
src_Religious-Organisation_484,src_Physician_601
src_Natural-Object_3934,src_Non-Military-Conflict_772
src_Pastime_1068,src_League_2801
src_Settlement_2832,src_Minister_135
src_Writing_4163,src_Conductor_4986
src_Political-Symbol_1610,src_Fictional-Event_4927
src_Head-of-Government_3231,src_Functionary_2172
src_National-Symbol_3172,src_Time_3345
src_Train_4962,src_Disease_1845
src_Technical-Scientific-Advance_3648,src_Governmental-Organisation_4799
src_Building_3734,src_Person-Role_2850
src_Actor_4905,src_Village_1331
src_Train_4905,src_Artistic-Movement_514
src_Painter_4702,src_Movement_2635
src_Entertainer_3018,src_Film-Maker_1120
src_Cleric_4279,src_Magnate_4101
src_Sultan_257,src_Artistic-Style_1087
src_Economic-Symbol_3614,src_Event_4201
src_Battle_3674,src_Creator_1341
src_Category_3896,src_League_772
src_Secular-Movement_970,src_Journalist_1386
src_Head-of-Government_4505,src_Economist_2105
src_Settlement_3792,src_Trades-Union_1136
src_FuzzyTemporalInterval_3075,src_Head-of-State_1839
src_Scandal_2997,src_Social-Stratum_522
src_Crime_2903,src_City_1680
src_University_2204,src_Political-Region_614
src_Crime_3713,src_Cleric_1269
src_TemporalInterval_4746,src_Entertainer_3637
src_Scandal_3592,src_University_2484
src_Person_1150,src_Painting_3984
src_Election_683,src_Church_4156
src_Discoverer_666,src_Composer_3746
src_Magnate_1604,src_Newspaper_1094
src_Religious-Movement_4543,src_Saint_378
src_Train_4728,src_Philosopher_2219
src_Disease_1973,src_Role_3287
src_Economic-Enterprise_4461,src_Party_586
src_Criminal_3504,src_Economic-Organisation_2332
src_Jurist_3587,src_Masonic-Lodge_1856
src_Symbol_1627,src_Time-Dependent-Relation_2331
src_Non-Military-Conflict_2963,src_Trades-Union_3831
src_Disease_2417,src_City_4892
src_Environment_3810,src_International-Organisation_1034
src_Religious-Community_1190,src_Criminal_2197
src_Pope_870,src_Person-Role_1733
src_Geographer_3186,src_Field-of-Knowledge_328
src_Monastery_2887,src_Author_1270
src_Uprising_269,src_Political-Organisation_2
src_Trades-Union_3543,src_Religious-Community_2768
src_TemporalInterval_1284,src_Liturgical-Object_2327
src_Sportsman_4738,src_Journal_3093
src_Population-Movement_3810,src_Artist_545
src_Life-Event_3110,src_Author_3169
src_Geographical-Region_1743,src_Architect_1320
src_Water_3780,src_TemporalInterval_476
src_Secular-Movement_2868,src_Cleric_2585
src_Dancer_3540,src_Film-Maker_4293
src_Scientific-Instrument_100,src_Clothing_1777
src_Writing_2204,src_Head-of-State_4745
src_Inventor_3933,src_Organisation_2889
src_Art-Form_698,src_Religious-Organisation_91
src_Building_28,src_King_2657
src_Philosopher_2085,src_Pastime_411
src_Economist_460,src_Food_974
src_Ritual_1895,src_Architect_90
src_Event_4487,src_Philosopher_2718
src_Emperor_2141,src_Food_4289
src_Architect_2842,src_Entertainer_3952
src_Head-of-Government_4829,src_Representative-Institution_3831
src_Leader_2605,src_Painting_870
src_Church-Reformer_1406,src_Religious-Order_1250
src_Election_3249,src_Educational-Organisation_3100
src_Conductor_603,src_Period_2114
src_Political-Region_4591,src_Piece-of-Music_360
src_Stereotype-Group_4408,src_Publisher_1547
src_Pope_3375,src_Artefact_1234
src_Other-Religious-Leader_539,src_Leader_241
src_Non-Military-Conflict_470,src_Entertainer_291
src_Ethnic-Group_1803,src_Abstract-Notion_2315
src_Time-Dependent-Relation_1614,src_Battle_4735
src_Musician_4772,src_Queen_2738
src_Astronaut_1362,src_Location_1700
src_Dancer_201,src_Art-Form_3520
src_Legislation_4374,src_Pope_1003
src_Pope_3224,src_Book_3060
src_Population-Movement_4035,src_Geographical-Discovery_2460
src_Idea_1929,src_Author_1842
src_Liturgical-Object_1360,src_Military-Person_3491
src_Person_4175,src_Dynasty_2141
src_Other-Religious-Leader_4809,src_Election_3271
src_Minister_3428,src_Category_1479
src_Religious-Symbol_4484,src_Artistic-Style_4215
src_Film-Maker_273,src_Population-Movement_3021
src_League_4423,src_Philosopher_853
src_Philanthropist_1323,src_Organisation_2997
src_Artistic-Style_1507,src_Educational-Organisation_2996
src_Pope_1894,src_Movement_3168
src_Movement_2979,src_Social-Stratum_2828
src_Painting_734,src_Illness_354
src_Artistic-Movement_213,src_Religious-Symbol_1762
src_Election_1648,src_Location-Part-Relation_2623
src_Language_3679,src_Work-of-Art_458
src_Location-Part-Relation_1989,src_Saint_1894
src_Writing_3082,src_Person-Role_1087
src_Cultural-Organisation_2583,src_Landmark_727
src_Pastime_3315,src_International-Organisation_4095
src_Structure_82,src_Dynasty_94
src_FuzzyTemporalInterval_4684,src_Liturgical-Object_4241
src_Abstract-Notion_2348,src_Writing_1367
src_Field-of-Knowledge_583,src_Event_4024
src_Event_3372,src_Language_2009
src_Intellectual-Movement_51,src_Engineer_4655
src_International-Organisation_1998,src_Conductor_6
src_Period-in-Office_2028,src_Jurist_4092
src_Period-in-Office_3524,src_Period-in-Office_1223
src_Animal_2015,src_Philosopher_1455
src_Intellectual-Construct_1102,src_Geographer_305
src_Role_4842,src_Cleric_2745
src_Person-Role_4315,src_Religious-Order_188
src_Educational-Organisation_832,src_Dynasty_4863
src_Stereotype-Group_2493,src_Individual_992
src_Stereotype-Group_867,src_Minister_1631
src_Other-Religious-Leader_3809,src_Pamphlet_3040
src_Other-Religious-Person_2784,src_Role_3200
src_Time_3252,src_Economic-Enterprise_3272
src_Art-Form_1486,src_Queen_3091
src_Engineer_1662,src_Scientific-Instrument_3369
src_Period_3182,src_Military-Unit_1189
src_Prince_1562,src_Trades-Unionist_3290
src_Secular-Ideology_4588,src_Piece-of-Music_4876
src_Ritual_1244,src_Journalist_1286
src_Piece-of-Music_3372,src_Physician_2208
src_Monastery_2569,src_Building_1626
src_Philanthropist_1869,src_Secular-Leader_1305
