src_Location_4978,src_Abbey_597
src_Legislation_1493,src_TemporalInterval_4887
src_Ship_4982,src_VicodiOI_1630
src_Work-of-Art_2334,src_Painting_4744
src_Location-Part-Relation_3593,src_Head-of-State_1828
src_Religious-Movement_85,src_Ritual_751
src_Artist_2444,src_Period-in-Office_363
src_Book_192,src_Object_4071
src_Population-Movement_4494,src_Architect_1175
src_Abbey_1920,src_Military-Unit_1072
src_Pope_1838,src_Crime_986
src_Village_1359,src_Intellectual-Construct_2626
src_Secular-Ideology_4441,src_Diplomat_3
src_Political-Organisation_4488,src_Business-Leader_1193
src_Professor_3947,src_Public-Oration_42
src_Writing_4050,src_Movement_1768
src_Conceptual-Object_4268,src_Geographical-Region_831
src_Country_2381,src_Publisher_2672
src_Ethnic-Group_140,src_Monastery_3952
src_Ethnic-Group_1978,src_Armament_440
src_Artistic-Style_4406,src_Flavour_3593
src_Category_4518,src_Water_4131
src_Journalist_944,src_Writing_2379
src_Religious-Ideology_3295,src_Geographical-Feature_2023
src_VicodiOI_801,src_Painter_2863
src_National-Symbol_3837,src_Measurable-Trend_850
src_Election_4514,src_Economic-Organisation_2778
src_Military-Person_642,src_Location-Part-Relation_4133
src_Cultural-Agreement_445,src_Other-Religious-Leader_1985
src_Pastime_890,src_City_123
src_Life-Event_1040,src_Church_2555
src_Military-Person_2467,src_International-Alliance_3224
src_Political-Organisation_4027,src_Vehicle_1444
src_Legislation_70,src_Religious-Symbol_2363
src_City_2957,src_Flavour_1574
src_Psychologist_2083,src_King_4230
src_Environment_418,src_Jurist_2455
src_Structure_4456,src_Ritual_2211
src_Conceptual-Object_975,src_Painter_2551
src_Natural-Object_4947,src_International-Organisation_2334
src_Masonic-Lodge_1908,src_Religious-Leader_4512
src_Physician_4675,src_Flavour_615
src_Dynasty_2344,src_Scientist_1494
src_Natural-Object_4362,src_Economist_3623
src_Geographical-Region_248,src_Geographer_3343
src_Economic-Process_1877,src_Conductor_4271
src_Book_1593,src_Diplomat_2946
src_Queen_881,src_Idea_4902
src_Religious-Practice_2081,src_Saint_249
src_Geographical-Feature_1808,src_Artefact_1681
src_Sculptor_2497,src_Church_488
src_Natural-Object_538,src_Clerical-Leader_3835
src_Ritual_501,src_Flavour_4341
src_Relic_2964,src_Emperor_4572
src_Language_4441,src_Field-of-Knowledge_1816
src_Language_3467,src_Economist_2155
src_Engineer_3285,src_Time_1698
src_Clerical-Leader_4921,src_Military-Person_1871
src_Journal_4826,src_Disaster_1863
src_Stereotype-Group_2311,src_Geographer_639
src_Church-Reformer_4883,src_Cathedral_4902
src_Building_3025,src_Election_4742
src_Fictional-Event_3996,src_Sculptor_1197
src_Military-Organisation_405,src_FuzzyTemporalInterval_3363
src_Piece-of-Music_990,src_Economist_1111
src_Ritual_2075,src_Water_250
src_Ideology_352,src_Cathedral_1335
src_Secular-Ideology_3397,src_Astronaut_3270
src_Art-Form_2631,src_Relic_3276
src_Clerical-Leader_2416,src_Piece-of-Music_1249
src_Religious-Community_982,src_Film-Maker_3477
src_Creator_1945,src_Abstract-Notion_1351
src_Magnate_1046,src_Military-Organisation_148
src_University_873,src_Meeting_1897
src_Dramaturge_3375,src_Artistic-Movement_1805
src_Church_1353,src_Pope_3813
src_Ritual_3357,src_Foreign-Minister_2325
src_Head-of-Government_1630,src_Ritual_2696
src_Military-Organisation_4963,src_Artefact_3469
src_Writing_3709,src_Idea_54
src_Conceptual-Object_4834,src_Artistic-Movement_1277
src_International-Organisation_1991,src_Head-of-Government_982
src_Dramaturge_3979,src_Clerical-Leader_2835
src_Management-Organisation_2246,src_Symbol_3016
src_Disease_240,src_Water_3788
src_Abstract-Notion_4814,src_Artefact_4632
src_Period_4511,src_Military-Organisation_1759
src_Masonic-Lodge_3260,src_Movement_2378
src_Sportsman_2846,src_Leader_2199
src_Management-Organisation_850,src_Painting_3765
src_Category_4303,src_Location_3271
src_Painting_1481,src_Abstract-Notion_1146
src_Economist_3517,src_Religious-Practice_4733
src_Religious-Leader_3012,src_Social-Stratum_708
src_Illness_1517,src_Trades-Unionist_4281
src_Prince_635,src_Natural-Object_3880
src_Ecclesiarch_2462,src_Person_3765
src_Politician_581,src_Animal_2780
src_Meeting_3777,src_Creator_2740
src_Measurable-Trend_708,src_Ideology_3521
src_Idea_3128,src_Sultan_4228
src_Religious-Movement_2597,src_Ecclesiarch_2170
src_Other-Religious-Person_786,src_Author_3974
src_Entertainer_3445,src_Criminal_411
src_Meeting_1053,src_Foreign-Minister_106
src_Sculptor_1916,src_Geographical-Region_3621
src_Piece-of-Music_819,src_Cleric_4406
src_Representative-Institution_3597,src_Religious-Movement_4310
src_Individual_3013,src_Cultural-Organisation_1782
src_TemporalInterval_3956,src_Political-Symbol_2339
src_Head-of-Government_2138,src_Foreign-Minister_4610
src_Uprising_1470,src_FuzzyTemporalInterval_2792
src_Cultural-Agreement_3280,src_Food_2540
src_Management-Organisation_4652,src_University_4284
src_Time-Dependent-Relation_1081,src_Relic_793
src_Entertainer_4039,src_Minister_4488
src_Ideology_3344,src_Trade-Association_4653
src_Military-Organisation_2133,src_Discoverer_918
src_Criminal_2129,src_Artist_1305
src_Leader_826,src_Clerical-Leader_3699
src_Artistic-Movement_1827,src_Person_3510
src_Economic-Enterprise_1159,src_Vehicle_3463
src_Church_2825,src_League_3969
src_Magnate_1455,src_Management-Organisation_1697
src_Piece-of-Music_3332,src_Role_4639
src_Political-Symbol_836,src_Political-Region_2613
src_Natural-Object_2466,src_Time-Dependent_3599
src_Village_3438,src_Work-of-Art_352
src_Economic-Symbol_3274,src_Other-Religious-Leader_1197
src_Life-Event_939,src_Intra-State-Group_1511
src_Religious-Practice_4645,src_Social-Group_4211
src_Cultural-Agreement_4759,src_Geographical-Region_614
src_Creator_3862,src_Head-of-Government_2375
src_Publisher_414,src_Board_2597
src_Church-Reformer_3986,src_Queen_1985
src_Pollution_268,src_Individual_3754
src_Battle_2409,src_Movement_2683
src_Politician_2756,src_Event_4307
src_Leader_4394,src_Piece-of-Music_2209
src_Organisation_3149,src_Religious-Symbol_4010
src_Trade-Association_2994,src_League_1113
src_Geographical-Discovery_2182,src_Discoverer_761
src_Pamphlet_2733,src_King_2130
src_VicodiOI_1211,src_Religious-Movement_4269
src_Election_1267,src_National-Symbol_494
src_Population-Movement_1868,src_Economic-Enterprise_2069
src_Masonic-Lodge_1396,src_Philosopher_4761
src_Measurable-Trend_4069,src_Military-Organisation_4994
src_Disaster_348,src_Sportsman_1665
src_Geographical-Region_4960,src_Location_910
src_Dancer_2951,src_Fictional-Person_2014
src_Geographical-Region_2788,src_Environment_3343
src_Fictional-Event_4725,src_Economic-Process_521
src_Military-Person_4313,src_Religious-Movement_4850
src_Settlement_4447,src_Ship_3462
src_Artist_3937,src_Secular-Movement_3730
src_Pastime_4359,src_Church_3579
src_Book_3088,src_Religious-Order_3880
src_Economist_4884,src_Representative-Institution_4057
src_Commodity_2517,src_Physician_4258
src_Trades-Union_2171,src_Sculptor_4263
src_Trade-Association_1406,src_Intellectual-Construct_1918
src_Social-Group_278,src_Saint_1476
src_Secular-Leader_4711,src_Entertainer_4389
src_Scandal_2065,src_Abbey_724
src_Sculpture_2339,src_Economic-Enterprise_4650
src_Minister_4615,src_Stereotype-Group_1511
src_Scientist_673,src_Minister_3098
src_Psychologist_3561,src_Politician_3151
src_Period-in-Office_4408,src_Geographical-Feature_3340
src_Dancer_3343,src_Train_607
src_Film-Maker_4962,src_Sculptor_2528
src_Religious-Community_2700,src_Saint_4046
src_Monastery_2436,src_Military-Organisation_145
src_Field-of-Knowledge_2237,src_Diplomat_3900
src_Clerical-Leader_2772,src_Jurist_101
src_Queen_2370,src_Time_2834
src_Legislation_3057,src_Other-Religious-Leader_1817
src_Physician_4708,src_Crime_4148
src_International-Organisation_4215,src_Time-Dependent-Relation_4455
src_Architect_4645,src_Secular-Ideology_4967
src_Movement_4360,src_Pope_1025
src_Composer_2058,src_Queen_3204
src_Economic-Symbol_2162,src_Country_4037
src_Intellectual-Construct_2931,src_Architect_3621
src_Church-Reformer_1567,src_Ethnic-Group_769
src_Religious-Practice_3089,src_Time-Dependent_4085
src_Secular-Leader_1136,src_FuzzyTemporalInterval_669
src_Stereotype-Group_775,src_Management-Organisation_666
src_Person_4537,src_Architect_1998
src_Intellectual-Construct_730,src_Person_316
src_Book_2920,src_Geographical-Feature_1862
src_Philosopher_3848,src_Time_2645
src_Diplomat_246,src_Meeting_4559
src_Settlement_1476,src_Secular-Leader_2328
src_Sculpture_2819,src_Meeting_3183
src_Individual_4992,src_Intellectual-Movement_2171
src_University_3005,src_City_1939
src_Disease_1472,src_Board_71
src_Ecclesiarch_1505,src_Journalist_4638
src_Magnate_4725,src_Treaty_2164
src_Economist_4168,src_Art-Form_4032
src_Intellectual-Construct_759,src_Legislation_3584
src_Animal_4803,src_Geographical-Discovery_433
src_Location_3786,src_Geographical-Discovery_4750
src_Period_3991,src_VicodiOI_1180
src_Foreign-Minister_1754,src_Religious-Movement_3313
src_Artistic-Style_4538,src_Artist_1951
src_Governmental-Organisation_2342,src_Period_3256
src_Discoverer_4779,src_Minister_4591
src_Time-Dependent-Relation_1384,src_Church-Reformer_3481
src_Jurist_301,src_Religious-Leader_254
src_Jurist_3170,src_Head-of-Government_3528
src_Composer_748,src_Geographer_903
src_FuzzyTemporalInterval_1938,src_Geographical-Region_4830
src_Artist_461,src_Governmental-Organisation_189
src_Astronaut_3662,src_Period-in-Office_3468
src_Intra-State-Group_3946,src_Publisher_2833
src_Environment_1872,src_Organisation_3471
src_Ship_3684,src_Person_3155
src_Religious-Practice_1180,src_League_2627
src_Uprising_639,src_Uprising_3750
src_Stereotype-Group_2925,src_Theologian_2378
src_Vehicle_848,src_Journalist_1742
src_Engineer_994,src_Writing_140
src_Newspaper_1354,src_Military-Organisation_722
src_Dynasty_2670,src_Time_974
src_Water_2484,src_Dynasty_1356
src_Ritual_2371,src_Liturgical-Object_1021
src_Professor_1772,src_Economic-Enterprise_2085
src_Artefact_1110,src_Party_1169
src_Train_1127,src_Trades-Unionist_4804
src_Fictional-Person_4110,src_Building_4173
src_Animal_1773,src_Book_1022
src_Military-Organisation_3341,src_Composer_3067
src_Religious-Ideology_3121,src_Dancer_1772
src_Stereotype-Group_3964,src_Economic-Enterprise_3129
src_Theologian_2999,src_Structure_3290
src_Religious-Order_3691,src_Time-Dependent_392
src_Social-Group_4,src_Criminal_1819
src_Crime_4390,src_War_3513
src_Sculpture_1897,src_Professor_1624
src_University_3064,src_TemporalInterval_4056
src_Organisation_3664,src_Clothing_712
src_Natural-Object_2092,src_Landmark_2603
src_War_3701,src_Scandal_4047
src_Publisher_2230,src_Scientific-Instrument_1418
src_Diplomat_3317,src_Conductor_825
src_Abstract-Notion_1461,src_Other-Religious-Person_3446
src_VicodiOI_2993,src_Sultan_725
src_Crime_1916,src_War_251
src_Cleric_3148,src_Architect_1980
src_Location-Part-Relation_2396,src_Ecclesiarch_2215
src_League_48,src_Geographical-Discovery_448
src_Building_1036,src_Economic-Enterprise_3171
src_Field-of-Knowledge_1573,src_Legislation_423
src_Water_3625,src_Disaster_2543
src_Board_10,src_Village_2656
src_Dancer_4501,src_Military-Person_4559
src_Ritual_2521,src_Water_2227
src_Inventor_1275,src_University_1394
src_Relic_4295,src_Political-Symbol_3315
src_Physician_280,src_Film-Maker_3239
src_Politician_568,src_Political-Organisation_1316
src_Monastery_772,src_City_823
src_Environment_2319,src_Person-Role_1454
src_Journal_2071,src_Water_2744
src_Abbey_3908,src_Abbey_3362
src_Ecclesiarch_3228,src_Military-Unit_2694
src_Religious-Movement_4187,src_Book_273
src_Geographical-Feature_2448,src_Writing_2498
src_Election_2995,src_Jurist_1866
src_Religious-Leader_3923,src_Building_469
src_Masonic-Lodge_908,src_Dynasty_4547
src_Movement_4293,src_National-Symbol_458
src_Foreign-Minister_3255,src_Clothing_4780
src_Pope_1554,src_Other-Religious-Leader_385
src_Governmental-Organisation_3114,src_Scandal_2649
src_Artistic-Movement_1766,src_Religious-Practice_3184
src_Treaty_1641,src_Vehicle_2110
src_FuzzyTemporalInterval_4425,src_Military-Unit_906
src_Painter_45,src_Trades-Unionist_2418
src_Musician_4916,src_Representative-Institution_1114
src_Artefact_896,src_Educational-Organisation_4670
src_Functionary_4754,src_Trades-Unionist_262
src_Conceptual-Object_3487,src_Trades-Unionist_2221
src_Religious-Ideology_2911,src_Food_4662
src_Religious-Ideology_1950,src_Secular-Leader_2212
src_Educational-Organisation_2476,src_Saint_4283
src_Ritual_3503,src_Individual_4744
src_Artistic-Movement_2616,src_Board_754
src_Ritual_1027,src_Landmark_1956
src_Economic-Symbol_1272,src_Military-Unit_1169
src_Disaster_2334,src_Period-in-Office_4682
src_Location_3511,src_Population-Movement_1158
src_Building_1047,src_Dynasty_3007
src_Journal_838,src_League_4373
src_FuzzyTemporalInterval_1069,src_Pastime_2505
src_Pollution_1557,src_Economist_1064
src_Individual_2210,src_Trades-Union_2722
src_Economic-Organisation_2647,src_Piece-of-Music_4510
src_Intra-State-Group_1484,src_Person-Role_1076
src_League_2402,src_Artefact_1790
src_Dancer_2878,src_Scientific-Instrument_1404
src_Individual_4236,src_Pamphlet_1266
src_Geographer_3931,src_Life-Event_2921
src_Entertainer_4966,src_Foreign-Minister_2207
src_King_1267,src_Clothing_4163
src_Liturgical-Object_2308,src_Artist_4113
src_Foreign-Minister_1179,src_Intellectual-Construct_4174
src_Location_3851,src_Landmark_2145
src_Treaty_2785,src_Functionary_4350
src_Non-Military-Conflict_3002,src_Sportsman_4096
src_Scientific-Instrument_3333,src_Ethnic-Group_4419
src_Educational-Organisation_4241,src_Monastery_971
src_Journal_4665,src_Conceptual-Object_1668
src_Water_1828,src_Emperor_2735
src_Astronaut_306,src_Battle_133
src_Architect_2535,src_Economist_3971
src_Time-Dependent_1580,src_Relic_4826
src_Symbol_3339,src_Pamphlet_898
src_Illness_4992,src_Scientific-Instrument_499
src_International-Alliance_3360,src_Movement_1984
src_Person_4241,src_Other-Religious-Person_2480
src_Dancer_1464,src_Astronaut_1210
src_Leader_3970,src_Functionary_4012
src_Intellectual-Construct_4610,src_Food_4256
src_Art-Form_4585,src_Economic-Symbol_2756
src_Philosopher_1308,src_Clothing_1093
src_Scientific-Instrument_3671,src_Treaty_3375
src_International-Organisation_4776,src_Engineer_2346
src_Head-of-Government_2054,src_Journal_4253
src_Architect_1415,src_Liturgical-Object_3712
src_Journalist_1881,src_Scientific-Instrument_3537
src_Social-Group_1704,src_Educational-Organisation_525
src_Journalist_318,src_Abstract-Notion_1720
src_Publisher_1257,src_War_923
src_Scientific-Instrument_151,src_Population-Movement_3929
src_Movement_4668,src_Secular-Movement_2574
src_Other-Religious-Person_4292,src_Professor_308
src_Pamphlet_3164,src_Philanthropist_4836
src_Flavour_4082,src_Other-Religious-Person_645
src_Religious-Symbol_2765,src_Sculptor_524
src_Economic-Process_1166,src_Trades-Union_1809
src_Other-Religious-Person_2974,src_Composer_1105
src_Vehicle_2666,src_Head-of-State_4285
src_Election_618,src_Queen_1903
src_Intra-State-Group_663,src_Disease_612
src_Painting_2482,src_Philanthropist_4146
src_Artistic-Movement_4649,src_Geographical-Discovery_4935
src_Period-in-Office_4900,src_Pollution_427
src_Location_2078,src_Queen_2340
src_Professor_1807,src_Clerical-Leader_3380
src_Life-Event_614,src_Magnate_3737
src_Life-Event_4052,src_Structure_3016
src_Social-Group_412,src_Clerical-Leader_4039
src_Time-Dependent_3070,src_Battle_4718
src_Abbey_2466,src_Film-Maker_2721
src_Fictional-Event_594,src_Trial_3773
src_Astronaut_2065,src_Field-of-Knowledge_1372
src_Individual_1687,src_Battle_4679
src_Composer_4078,src_Journal_1463
src_War_2407,src_Symbol_2487
src_Religious-Movement_3542,src_Philosopher_3114
src_King_2124,src_Person-Role_3861
src_Measurable-Trend_3890,src_Trial_3808
src_Saint_3915,src_Object_1222
src_Trades-Union_1955,src_Symbol_1718
src_Management-Organisation_1124,src_Geographical-Region_198
src_Village_3455,src_Artistic-Movement_443
src_Artefact_3359,src_Flavour_1584
src_Election_4481,src_Flavour_1936
src_Representative-Institution_1263,src_Secular-Ideology_4465
src_Pastime_732,src_Settlement_2527
src_Abstract-Notion_3635,src_Religious-Leader_2402
src_Sculptor_4016,src_International-Organisation_3350
src_Idea_1152,src_Theologian_2325
src_Politician_3828,src_Flavour_3979
src_Clothing_4175,src_Environment_3325
src_Environment_545,src_Foreign-Minister_1574
src_Dramaturge_1149,src_Life-Event_1368
src_Representative-Institution_669,src_FuzzyTemporalInterval_1484
src_Head-of-Government_3453,src_National-Symbol_1270
src_Uprising_1885,src_Business-Leader_2295
src_Engineer_3551,src_Film-Maker_640
src_Sculptor_1457,src_Artistic-Style_4217
src_Fictional-Person_437,src_Inventor_2483
src_Geographical-Discovery_4603,src_Person-Role_2168
src_Liturgical-Object_2272,src_Meeting_3877
src_Flavour_4191,src_VicodiOI_4160
src_Object_2782,src_Jurist_4916
src_Pastime_2900,src_Engineer_1878
src_Period_1023,src_Country_4660
src_Professor_298,src_Public-Oration_305
src_Conceptual-Object_2171,src_Fictional-Event_2775
src_Period-in-Office_2130,src_Physician_4921
src_Journal_3213,src_Abbey_3996
src_Trial_4520,src_Cleric_3346
src_Time-Dependent-Relation_42,src_Discoverer_74
src_Inventor_2508,src_Geographical-Discovery_447
src_International-Organisation_3034,src_Monastery_891
src_Pastime_3467,src_Pope_2072
src_Political-Region_2062,src_Cultural-Agreement_2124
src_Environment_3818,src_Journalist_1622
src_Secular-Ideology_1832,src_Trades-Unionist_4185
src_Psychologist_3116,src_Politician_1252
src_Political-Organisation_2589,src_Location_235
src_Saint_3358,src_Landmark_3614
src_Dynasty_2813,src_Saint_1155
src_Engineer_3793,src_Artist_1034
src_Economic-Symbol_129,src_Intellectual-Movement_2694
src_Event_1224,src_Scientific-Instrument_2291
src_Other-Religious-Leader_2980,src_Psychologist_2576
